"","datetime","date","do","month_yr"
"18625",2019-02-16 05:00:00,2019-02-16,9.7,"2019-02"
"18626",2019-02-16 06:00:00,2019-02-16,9.7,"2019-02"
"18627",2019-02-16 07:00:00,2019-02-16,9.65,"2019-02"
"18628",NA,NA,NA,NA
"18629",2019-02-16 09:00:00,2019-02-16,9.2,"2019-02"
"18630",2019-02-16 10:00:00,2019-02-16,9.3,"2019-02"
"18631",2019-02-16 11:00:00,2019-02-16,9.65,"2019-02"
"18632",2019-02-16 12:00:00,2019-02-16,9.7,"2019-02"
"18633",2019-02-16 13:00:00,2019-02-16,10.1,"2019-02"
"18634",2019-02-16 14:00:00,2019-02-16,10.05,"2019-02"
"18635",2019-02-16 15:00:00,2019-02-16,9.9,"2019-02"
"18636",NA,NA,NA,NA
"18637",2019-02-16 17:00:00,2019-02-16,10.15,"2019-02"
"18638",2019-02-16 18:00:00,2019-02-16,10.1,"2019-02"
"18639",2019-02-16 19:00:00,2019-02-16,10.15,"2019-02"
"18640",2019-02-16 20:00:00,2019-02-16,10.1,"2019-02"
"18641",2019-02-16 21:00:00,2019-02-16,10,"2019-02"
"18642",2019-02-16 22:00:00,2019-02-16,9.7,"2019-02"
"18643",2019-02-16 23:00:00,2019-02-16,9.7,"2019-02"
"18644",2019-02-17 00:00:00,2019-02-17,9.7,"2019-02"
"18645",NA,NA,NA,NA
"18646",2019-02-17 02:00:00,2019-02-17,10.1,"2019-02"
"18647",2019-02-17 03:00:00,2019-02-17,10.1,"2019-02"
"18648",2019-02-17 04:00:00,2019-02-17,10.1,"2019-02"
"18649",2019-02-17 05:00:00,2019-02-17,10.1,"2019-02"
"18650",2019-02-17 06:00:00,2019-02-17,10.1,"2019-02"
"18651",2019-02-17 07:00:00,2019-02-17,10.1,"2019-02"
"18652",NA,NA,NA,NA
"18653",2019-02-17 09:00:00,2019-02-17,9.3,"2019-02"
"18654",2019-02-17 10:00:00,2019-02-17,9.2,"2019-02"
"18655",2019-02-17 11:00:00,2019-02-17,9.2,"2019-02"
"18656",2019-02-17 12:00:00,2019-02-17,10,"2019-02"
"18657",2019-02-17 13:00:00,2019-02-17,10.2,"2019-02"
"18658",2019-02-17 14:00:00,2019-02-17,10.3,"2019-02"
"18659",2019-02-17 15:00:00,2019-02-17,10.15,"2019-02"
"18660",NA,NA,NA,NA
"18661",NA,NA,NA,NA
"18662",2019-02-17 18:00:00,2019-02-17,10.3,"2019-02"
"18663",2019-02-17 19:00:00,2019-02-17,10.3,"2019-02"
"18664",2019-02-17 20:00:00,2019-02-17,10.55,"2019-02"
"18665",2019-02-17 21:00:00,2019-02-17,10.35,"2019-02"
"18666",2019-02-17 22:00:00,2019-02-17,10.1,"2019-02"
"18667",2019-02-17 23:00:00,2019-02-17,9.95,"2019-02"
"18668",2019-02-18 00:00:00,2019-02-18,9.8,"2019-02"
"18669",2019-02-18 01:00:00,2019-02-18,10.1,"2019-02"
"18670",2019-02-18 02:00:00,2019-02-18,10.3,"2019-02"
"18671",2019-02-18 03:00:00,2019-02-18,10.35,"2019-02"
"18672",2019-02-18 04:00:00,2019-02-18,10.3,"2019-02"
"18673",2019-02-18 05:00:00,2019-02-18,10.3,"2019-02"
"18674",2019-02-18 06:00:00,2019-02-18,10.4,"2019-02"
"18675",2019-02-18 07:00:00,2019-02-18,10.3,"2019-02"
"18676",2019-02-18 08:00:00,2019-02-18,10.4,"2019-02"
"18677",NA,NA,NA,NA
"18678",2019-02-18 10:00:00,2019-02-18,9.45,"2019-02"
"18679",2019-02-18 11:00:00,2019-02-18,9.35,"2019-02"
"18680",2019-02-18 12:00:00,2019-02-18,9.3,"2019-02"
"18681",2019-02-18 13:00:00,2019-02-18,10.35,"2019-02"
"18682",2019-02-18 14:00:00,2019-02-18,10.6,"2019-02"
"18683",2019-02-18 15:00:00,2019-02-18,10.8,"2019-02"
"18684",2019-02-18 16:00:00,2019-02-18,10.6,"2019-02"
"18685",NA,NA,NA,NA
"18686",NA,NA,NA,NA
"18687",2019-02-18 19:00:00,2019-02-18,10.7,"2019-02"
"18688",2019-02-18 20:00:00,2019-02-18,10.55,"2019-02"
"18689",2019-02-18 21:00:00,2019-02-18,10.4,"2019-02"
"18690",2019-02-18 22:00:00,2019-02-18,10.4,"2019-02"
"18691",2019-02-18 23:00:00,2019-02-18,10.1,"2019-02"
"18692",2019-02-19 00:00:00,2019-02-19,9.9,"2019-02"
"18693",2019-02-19 01:00:00,2019-02-19,9.85,"2019-02"
"18694",2019-02-19 02:00:00,2019-02-19,10.2,"2019-02"
"18695",2019-02-19 03:00:00,2019-02-19,10.25,"2019-02"
"18696",2019-02-19 04:00:00,2019-02-19,10.35,"2019-02"
"18697",2019-02-19 05:00:00,2019-02-19,10.35,"2019-02"
"18698",2019-02-19 06:00:00,2019-02-19,10.4,"2019-02"
"18699",2019-02-19 07:00:00,2019-02-19,10.3,"2019-02"
"18700",2019-02-19 08:00:00,2019-02-19,10.45,"2019-02"
"18701",2019-02-19 09:00:00,2019-02-19,10.4,"2019-02"
"18702",NA,NA,NA,NA
"18703",2019-02-19 11:00:00,2019-02-19,9.4,"2019-02"
"18704",2019-02-19 12:00:00,2019-02-19,9.4,"2019-02"
"18705",2019-02-19 13:00:00,2019-02-19,9.8,"2019-02"
"18706",2019-02-19 14:00:00,2019-02-19,10.2,"2019-02"
"18707",2019-02-19 15:00:00,2019-02-19,10.55,"2019-02"
"18708",2019-02-19 16:00:00,2019-02-19,10.65,"2019-02"
"18709",2019-02-19 17:00:00,2019-02-19,10.5,"2019-02"
"18710",NA,NA,NA,NA
"18711",NA,NA,NA,NA
"18712",2019-02-19 20:00:00,2019-02-19,10.85,"2019-02"
"18713",2019-02-19 21:00:00,2019-02-19,10.8,"2019-02"
"18714",2019-02-19 22:00:00,2019-02-19,10.55,"2019-02"
"18715",2019-02-19 23:00:00,2019-02-19,10.15,"2019-02"
"18716",2019-02-20 00:00:00,2019-02-20,9.85,"2019-02"
"18717",2019-02-20 01:00:00,2019-02-20,9.75,"2019-02"
"18718",2019-02-20 02:00:00,2019-02-20,10,"2019-02"
"18719",2019-02-20 03:00:00,2019-02-20,10.2,"2019-02"
"18720",2019-02-20 04:00:00,2019-02-20,10.45,"2019-02"
"18721",2019-02-20 05:00:00,2019-02-20,10.7,"2019-02"
"18722",2019-02-20 06:00:00,2019-02-20,10.7,"2019-02"
"18723",2019-02-20 07:00:00,2019-02-20,10.7,"2019-02"
"18724",2019-02-20 08:00:00,2019-02-20,10.6,"2019-02"
"18725",NA,NA,NA,NA
"18726",2019-02-20 10:00:00,2019-02-20,10.3,"2019-02"
"18727",2019-02-20 11:00:00,2019-02-20,9.7,"2019-02"
"18728",2019-02-20 12:00:00,2019-02-20,9.6,"2019-02"
"18729",2019-02-20 13:00:00,2019-02-20,9.4,"2019-02"
"18730",2019-02-20 14:00:00,2019-02-20,9.5,"2019-02"
"18731",2019-02-20 15:00:00,2019-02-20,10.2,"2019-02"
"18732",2019-02-20 16:00:00,2019-02-20,10.5,"2019-02"
"18733",2019-02-20 17:00:00,2019-02-20,10.45,"2019-02"
"18734",2019-02-20 18:00:00,2019-02-20,10.6,"2019-02"
"18735",NA,NA,NA,NA
"18736",NA,NA,NA,NA
"18737",2019-02-20 21:00:00,2019-02-20,10.6,"2019-02"
"18738",2019-02-20 22:00:00,2019-02-20,10.5,"2019-02"
"18739",2019-02-20 23:00:00,2019-02-20,10.3,"2019-02"
"18740",2019-02-21 00:00:00,2019-02-21,9.9,"2019-02"
"18741",2019-02-21 01:00:00,2019-02-21,9.75,"2019-02"
"18742",2019-02-21 02:00:00,2019-02-21,9.8,"2019-02"
"18743",2019-02-21 03:00:00,2019-02-21,10.1,"2019-02"
"18744",2019-02-21 04:00:00,2019-02-21,10.25,"2019-02"
"18745",2019-02-21 05:00:00,2019-02-21,10.4,"2019-02"
"18746",2019-02-21 06:00:00,2019-02-21,10.5,"2019-02"
"18747",2019-02-21 07:00:00,2019-02-21,10.55,"2019-02"
"18748",2019-02-21 08:00:00,2019-02-21,10.6,"2019-02"
"18749",2019-02-21 09:00:00,2019-02-21,10.6,"2019-02"
"18750",2019-02-21 10:00:00,2019-02-21,10.5,"2019-02"
"18751",2019-02-21 11:00:00,2019-02-21,10.45,"2019-02"
"18752",2019-02-21 12:00:00,2019-02-21,10.4,"2019-02"
"18753",NA,NA,NA,NA
"18754",2019-02-21 14:00:00,2019-02-21,9.55,"2019-02"
"18755",2019-02-21 15:00:00,2019-02-21,10.2,"2019-02"
"18756",2019-02-21 16:00:00,2019-02-21,10.4,"2019-02"
"18757",2019-02-21 17:00:00,2019-02-21,10.6,"2019-02"
"18758",2019-02-21 18:00:00,2019-02-21,10.6,"2019-02"
"18759",2019-02-21 19:00:00,2019-02-21,10.8,"2019-02"
"18760",NA,NA,NA,NA
"18761",2019-02-21 21:00:00,2019-02-21,11,"2019-02"
"18762",2019-02-21 22:00:00,2019-02-21,10.9,"2019-02"
"18763",NA,NA,NA,NA
"18764",2019-02-22 00:00:00,2019-02-22,10.4,"2019-02"
"18765",2019-02-22 01:00:00,2019-02-22,10.1,"2019-02"
"18766",2019-02-22 02:00:00,2019-02-22,10,"2019-02"
"18767",2019-02-22 03:00:00,2019-02-22,9.6,"2019-02"
"18768",2019-02-22 04:00:00,2019-02-22,10.2,"2019-02"
"18769",2019-02-22 05:00:00,2019-02-22,10.4,"2019-02"
"18770",2019-02-22 06:00:00,2019-02-22,10.55,"2019-02"
"18771",2019-02-22 07:00:00,2019-02-22,10.5,"2019-02"
"18772",2019-02-22 08:00:00,2019-02-22,10.5,"2019-02"
"18773",2019-02-22 09:00:00,2019-02-22,10.5,"2019-02"
"18774",2019-02-22 10:00:00,2019-02-22,10.6,"2019-02"
"18775",2019-02-22 11:00:00,2019-02-22,10.5,"2019-02"
"18776",2019-02-22 12:00:00,2019-02-22,10.3,"2019-02"
"18777",2019-02-22 13:00:00,2019-02-22,10.15,"2019-02"
"18778",2019-02-22 14:00:00,2019-02-22,9.6,"2019-02"
"18779",2019-02-22 15:00:00,2019-02-22,9.5,"2019-02"
"18780",2019-02-22 16:00:00,2019-02-22,10.2,"2019-02"
"18781",2019-02-22 17:00:00,2019-02-22,10.35,"2019-02"
"18782",2019-02-22 18:00:00,2019-02-22,10.4,"2019-02"
"18783",2019-02-22 19:00:00,2019-02-22,10.2,"2019-02"
"18784",2019-02-22 20:00:00,2019-02-22,10.1,"2019-02"
"18785",2019-02-22 21:00:00,2019-02-22,10.1,"2019-02"
"18786",2019-02-22 22:00:00,2019-02-22,10.15,"2019-02"
"18787",NA,NA,NA,NA
"18788",2019-02-23 00:00:00,2019-02-23,10.4,"2019-02"
"18789",2019-02-23 01:00:00,2019-02-23,9.95,"2019-02"
"18790",2019-02-23 02:00:00,2019-02-23,9.9,"2019-02"
"18791",2019-02-23 03:00:00,2019-02-23,9.5,"2019-02"
"18792",2019-02-23 04:00:00,2019-02-23,9.4,"2019-02"
"18793",2019-02-23 05:00:00,2019-02-23,10.15,"2019-02"
"18794",2019-02-23 06:00:00,2019-02-23,10.2,"2019-02"
"18795",2019-02-23 07:00:00,2019-02-23,10.2,"2019-02"
"18796",2019-02-23 08:00:00,2019-02-23,10.1,"2019-02"
"18797",2019-02-23 09:00:00,2019-02-23,10.05,"2019-02"
"18798",2019-02-23 10:00:00,2019-02-23,10.1,"2019-02"
"18799",2019-02-23 11:00:00,2019-02-23,10.3,"2019-02"
"18800",2019-02-23 12:00:00,2019-02-23,10.1,"2019-02"
"18801",2019-02-23 13:00:00,2019-02-23,10.05,"2019-02"
"18802",2019-02-23 14:00:00,2019-02-23,9.95,"2019-02"
"18803",2019-02-23 15:00:00,2019-02-23,9.6,"2019-02"
"18804",2019-02-23 16:00:00,2019-02-23,9.6,"2019-02"
"18805",2019-02-23 17:00:00,2019-02-23,9.8,"2019-02"
"18806",NA,NA,NA,NA
"18807",2019-02-23 19:00:00,2019-02-23,10.1,"2019-02"
"18808",2019-02-23 20:00:00,2019-02-23,9.95,"2019-02"
"18809",2019-02-23 21:00:00,2019-02-23,9.8,"2019-02"
"18810",2019-02-23 22:00:00,2019-02-23,9.9,"2019-02"
"18811",2019-02-23 23:00:00,2019-02-23,10,"2019-02"
"18812",2019-02-24 00:00:00,2019-02-24,10,"2019-02"
"18813",2019-02-24 01:00:00,2019-02-24,10,"2019-02"
"18814",2019-02-24 02:00:00,2019-02-24,9.9,"2019-02"
"18815",NA,NA,NA,NA
"18816",2019-02-24 04:00:00,2019-02-24,9,"2019-02"
"18817",2019-02-24 05:00:00,2019-02-24,9.15,"2019-02"
"18818",2019-02-24 06:00:00,2019-02-24,9.5,"2019-02"
"18819",2019-02-24 07:00:00,2019-02-24,9.9,"2019-02"
"18820",2019-02-24 08:00:00,2019-02-24,9.85,"2019-02"
"18821",2019-02-24 09:00:00,2019-02-24,9.8,"2019-02"
"18822",2019-02-24 10:00:00,2019-02-24,9.8,"2019-02"
"18823",2019-02-24 11:00:00,2019-02-24,9.85,"2019-02"
"18824",2019-02-24 12:00:00,2019-02-24,9.9,"2019-02"
"18825",2019-02-24 13:00:00,2019-02-24,10,"2019-02"
"18826",2019-02-24 14:00:00,2019-02-24,10,"2019-02"
"18827",2019-02-24 15:00:00,2019-02-24,9.8,"2019-02"
"18828",2019-02-24 16:00:00,2019-02-24,9.4,"2019-02"
"18829",2019-02-24 17:00:00,2019-02-24,9.55,"2019-02"
"18830",2019-02-24 18:00:00,2019-02-24,9.65,"2019-02"
"18831",2019-02-24 19:00:00,2019-02-24,9.8,"2019-02"
"18832",2019-02-24 20:00:00,2019-02-24,9.9,"2019-02"
"18833",2019-02-24 21:00:00,2019-02-24,9.85,"2019-02"
"18834",2019-02-24 22:00:00,2019-02-24,9.8,"2019-02"
"18835",2019-02-24 23:00:00,2019-02-24,9.85,"2019-02"
"18836",2019-02-25 00:00:00,2019-02-25,9.8,"2019-02"
"18837",2019-02-25 01:00:00,2019-02-25,10,"2019-02"
"18838",2019-02-25 02:00:00,2019-02-25,9.9,"2019-02"
"18839",NA,NA,NA,NA
"18840",2019-02-25 04:00:00,2019-02-25,8.85,"2019-02"
"18841",2019-02-25 05:00:00,2019-02-25,8.8,"2019-02"
"18842",2019-02-25 06:00:00,2019-02-25,9,"2019-02"
"18843",NA,NA,NA,NA
"18844",2019-02-25 08:00:00,2019-02-25,9.8,"2019-02"
"18845",2019-02-25 09:00:00,2019-02-25,9.8,"2019-02"
"18846",2019-02-25 10:00:00,2019-02-25,9.8,"2019-02"
"18847",2019-02-25 11:00:00,2019-02-25,9.8,"2019-02"
"18848",NA,NA,NA,NA
"18849",2019-02-25 13:00:00,2019-02-25,9.9,"2019-02"
"18850",2019-02-25 14:00:00,2019-02-25,10,"2019-02"
"18851",2019-02-25 15:00:00,2019-02-25,9.9,"2019-02"
"18852",2019-02-25 16:00:00,2019-02-25,9.9,"2019-02"
"18853",2019-02-25 17:00:00,2019-02-25,9.8,"2019-02"
"18854",2019-02-25 18:00:00,2019-02-25,9.55,"2019-02"
"18855",2019-02-25 19:00:00,2019-02-25,9.65,"2019-02"
"18856",2019-02-25 20:00:00,2019-02-25,9.7,"2019-02"
"18857",2019-02-25 21:00:00,2019-02-25,9.75,"2019-02"
"18858",2019-02-25 22:00:00,2019-02-25,9.75,"2019-02"
"18859",2019-02-25 23:00:00,2019-02-25,9.7,"2019-02"
"18860",2019-02-26 00:00:00,2019-02-26,9.9,"2019-02"
"18861",2019-02-26 01:00:00,2019-02-26,9.9,"2019-02"
"18862",NA,NA,NA,NA
"18863",2019-02-26 03:00:00,2019-02-26,9.5,"2019-02"
"18864",2019-02-26 04:00:00,2019-02-26,9.4,"2019-02"
"18865",2019-02-26 05:00:00,2019-02-26,9.05,"2019-02"
"18866",2019-02-26 06:00:00,2019-02-26,9.15,"2019-02"
"18867",2019-02-26 07:00:00,2019-02-26,9.5,"2019-02"
"18868",2019-02-26 08:00:00,2019-02-26,9.6,"2019-02"
"18869",2019-02-26 09:00:00,2019-02-26,9.7,"2019-02"
"18870",2019-02-26 10:00:00,2019-02-26,9.75,"2019-02"
"18871",2019-02-26 11:00:00,2019-02-26,9.8,"2019-02"
"18872",2019-02-26 12:00:00,2019-02-26,9.9,"2019-02"
"18873",2019-02-26 13:00:00,2019-02-26,9.9,"2019-02"
"18874",2019-02-26 14:00:00,2019-02-26,9.8,"2019-02"
"18875",2019-02-26 15:00:00,2019-02-26,10.3,"2019-02"
"18876",2019-02-26 16:00:00,2019-02-26,10.4,"2019-02"
"18877",2019-02-26 17:00:00,2019-02-26,10.4,"2019-02"
"18878",2019-02-26 18:00:00,2019-02-26,10.15,"2019-02"
"18879",2019-02-26 19:00:00,2019-02-26,10,"2019-02"
"18880",2019-02-26 20:00:00,2019-02-26,10.1,"2019-02"
"18881",2019-02-26 21:00:00,2019-02-26,10.1,"2019-02"
"18882",2019-02-26 22:00:00,2019-02-26,10.1,"2019-02"
"18883",2019-02-26 23:00:00,2019-02-26,10.1,"2019-02"
"18884",2019-02-27 00:00:00,2019-02-27,10.1,"2019-02"
"18885",2019-02-27 01:00:00,2019-02-27,10.2,"2019-02"
"18886",2019-02-27 02:00:00,2019-02-27,10.2,"2019-02"
"18887",2019-02-27 03:00:00,2019-02-27,10.2,"2019-02"
"18888",2019-02-27 04:00:00,2019-02-27,10.1,"2019-02"
"18889",NA,NA,NA,NA
"18890",2019-02-27 06:00:00,2019-02-27,9.8,"2019-02"
"18891",2019-02-27 07:00:00,2019-02-27,9.75,"2019-02"
"18892",2019-02-27 08:00:00,2019-02-27,9.9,"2019-02"
"18893",2019-02-27 09:00:00,2019-02-27,10,"2019-02"
"18894",2019-02-27 10:00:00,2019-02-27,10.05,"2019-02"
"18895",2019-02-27 11:00:00,2019-02-27,10,"2019-02"
"18896",2019-02-27 12:00:00,2019-02-27,10.05,"2019-02"
"18897",2019-02-27 13:00:00,2019-02-27,10,"2019-02"
"18898",2019-02-27 14:00:00,2019-02-27,9.9,"2019-02"
"18899",2019-02-27 15:00:00,2019-02-27,9.95,"2019-02"
"18900",2019-02-27 16:00:00,2019-02-27,10,"2019-02"
"18901",2019-02-27 17:00:00,2019-02-27,10.15,"2019-02"
"18902",2019-02-27 18:00:00,2019-02-27,10.2,"2019-02"
"18903",2019-02-27 19:00:00,2019-02-27,10.05,"2019-02"
"18904",2019-02-27 20:00:00,2019-02-27,10,"2019-02"
"18905",2019-02-27 21:00:00,2019-02-27,10,"2019-02"
"18906",2019-02-27 22:00:00,2019-02-27,10,"2019-02"
"18907",2019-02-27 23:00:00,2019-02-27,10,"2019-02"
"18908",2019-02-28 00:00:00,2019-02-28,10,"2019-02"
"18909",2019-02-28 01:00:00,2019-02-28,9.9,"2019-02"
"18910",2019-02-28 02:00:00,2019-02-28,9.9,"2019-02"
"18911",2019-02-28 03:00:00,2019-02-28,10,"2019-02"
"18912",NA,NA,NA,NA
"18913",2019-02-28 05:00:00,2019-02-28,10.3,"2019-02"
"18914",2019-02-28 06:00:00,2019-02-28,10.2,"2019-02"
"18915",2019-02-28 07:00:00,2019-02-28,10.05,"2019-02"
"18916",2019-02-28 08:00:00,2019-02-28,10,"2019-02"
"18917",2019-02-28 09:00:00,2019-02-28,10,"2019-02"
"18918",2019-02-28 10:00:00,2019-02-28,10.15,"2019-02"
"18919",2019-02-28 11:00:00,2019-02-28,10.2,"2019-02"
"18920",2019-02-28 12:00:00,2019-02-28,9.9,"2019-02"
"18921",2019-02-28 13:00:00,2019-02-28,9.8,"2019-02"
"18922",2019-02-28 14:00:00,2019-02-28,9.6,"2019-02"
"18923",2019-02-28 15:00:00,2019-02-28,9.7,"2019-02"
"18924",2019-02-28 16:00:00,2019-02-28,9.7,"2019-02"
"18925",2019-02-28 17:00:00,2019-02-28,9.8,"2019-02"
"18926",2019-02-28 18:00:00,2019-02-28,10.1,"2019-02"
"18927",2019-02-28 19:00:00,2019-02-28,9.85,"2019-02"
"18928",2019-02-28 20:00:00,2019-02-28,9.8,"2019-02"
"18929",2019-02-28 21:00:00,2019-02-28,9.8,"2019-02"
"18930",2019-02-28 22:00:00,2019-02-28,9.75,"2019-02"
"18931",2019-02-28 23:00:00,2019-02-28,9.8,"2019-02"
"18932",2019-03-01 00:00:00,2019-03-01,9.9,"2019-03"
"18933",2019-03-01 01:00:00,2019-03-01,9.9,"2019-03"
"18934",2019-03-01 02:00:00,2019-03-01,9.9,"2019-03"
"18935",2019-03-01 03:00:00,2019-03-01,9.9,"2019-03"
"18936",2019-03-01 04:00:00,2019-03-01,9.9,"2019-03"
"18937",2019-03-01 05:00:00,2019-03-01,9.9,"2019-03"
"18938",2019-03-01 06:00:00,2019-03-01,10.4,"2019-03"
"18939",2019-03-01 07:00:00,2019-03-01,10.4,"2019-03"
"18940",2019-03-01 08:00:00,2019-03-01,9.9,"2019-03"
"18941",2019-03-01 09:00:00,2019-03-01,9.9,"2019-03"
"18942",2019-03-01 10:00:00,2019-03-01,9.6,"2019-03"
"18943",2019-03-01 11:00:00,2019-03-01,9.95,"2019-03"
"18944",2019-03-01 12:00:00,2019-03-01,10.05,"2019-03"
"18945",2019-03-01 13:00:00,2019-03-01,10,"2019-03"
"18946",2019-03-01 14:00:00,2019-03-01,9.85,"2019-03"
"18947",2019-03-01 15:00:00,2019-03-01,9.9,"2019-03"
"18948",2019-03-01 16:00:00,2019-03-01,9.8,"2019-03"
