"","datetime","date","water_temp","F_temp","month_yr"
"9796",2018-02-14 00:00:00,2018-02-14,12.84,1,"2018-02"
"9797",2018-02-14 01:00:00,2018-02-14,12.78,1,"2018-02"
"9798",2018-02-14 02:00:00,2018-02-14,12.7,1,"2018-02"
"9799",2018-02-14 03:00:00,2018-02-14,12.675,1,"2018-02"
"9800",2018-02-14 04:00:00,2018-02-14,12.67,1,"2018-02"
"9801",2018-02-14 05:00:00,2018-02-14,12.64,1,"2018-02"
"9802",2018-02-14 06:00:00,2018-02-14,12.44,1,"2018-02"
"9803",2018-02-14 07:00:00,2018-02-14,12.425,1,"2018-02"
"9804",2018-02-14 08:00:00,2018-02-14,12.325,1,"2018-02"
"9805",2018-02-14 09:00:00,2018-02-14,12.31,2,"2018-02"
"9806",2018-02-14 10:00:00,2018-02-14,12.31,3,"2018-02"
"9807",2018-02-14 11:00:00,2018-02-14,12.31,3,"2018-02"
"9808",NA,NA,NA,NA,NA
"9809",NA,NA,NA,NA,NA
"9810",NA,NA,NA,NA,NA
"9811",NA,NA,NA,NA,NA
"9812",NA,NA,NA,NA,NA
"9813",NA,NA,NA,NA,NA
"9814",NA,NA,NA,NA,NA
"9815",NA,NA,NA,NA,NA
"9816",NA,NA,NA,NA,NA
"9817",NA,NA,NA,NA,NA
"9818",2018-02-14 22:00:00,2018-02-14,12.16,1,"2018-02"
"9819",2018-02-14 23:00:00,2018-02-14,12.225,1,"2018-02"
"9820",2018-02-15 00:00:00,2018-02-15,12.36,1,"2018-02"
"9821",2018-02-15 01:00:00,2018-02-15,12.43,1,"2018-02"
"9822",2018-02-15 02:00:00,2018-02-15,12.485,1,"2018-02"
"9823",2018-02-15 03:00:00,2018-02-15,12.475,1,"2018-02"
"9824",2018-02-15 04:00:00,2018-02-15,12.465,1,"2018-02"
"9825",2018-02-15 05:00:00,2018-02-15,12.48,1,"2018-02"
"9826",NA,NA,NA,NA,NA
"9827",2018-02-15 07:00:00,2018-02-15,12.305,1,"2018-02"
"9828",2018-02-15 08:00:00,2018-02-15,12.245,1,"2018-02"
"9829",2018-02-15 09:00:00,2018-02-15,12.14,1,"2018-02"
"9830",2018-02-15 10:00:00,2018-02-15,12.125,1,"2018-02"
"9831",2018-02-15 11:00:00,2018-02-15,12.085,1,"2018-02"
"9832",2018-02-15 12:00:00,2018-02-15,12.06,1,"2018-02"
"9833",2018-02-15 13:00:00,2018-02-15,11.98,1,"2018-02"
"9834",2018-02-15 14:00:00,2018-02-15,12.07,1,"2018-02"
"9835",2018-02-15 15:00:00,2018-02-15,12.11,1,"2018-02"
"9836",2018-02-15 16:00:00,2018-02-15,12.11,1,"2018-02"
"9837",2018-02-15 17:00:00,2018-02-15,12.185,1,"2018-02"
"9838",2018-02-15 18:00:00,2018-02-15,12.17,1,"2018-02"
"9839",2018-02-15 19:00:00,2018-02-15,12.16,1,"2018-02"
"9840",2018-02-15 20:00:00,2018-02-15,12.18,1,"2018-02"
"9841",2018-02-15 21:00:00,2018-02-15,12.04,1,"2018-02"
"9842",2018-02-15 22:00:00,2018-02-15,12.05,1,"2018-02"
"9843",2018-02-15 23:00:00,2018-02-15,12.15,1,"2018-02"
"9844",2018-02-16 00:00:00,2018-02-16,12.25,1,"2018-02"
"9845",2018-02-16 01:00:00,2018-02-16,12.25,1,"2018-02"
"9846",2018-02-16 02:00:00,2018-02-16,12.32,1,"2018-02"
"9847",2018-02-16 03:00:00,2018-02-16,12.4,1,"2018-02"
"9848",2018-02-16 04:00:00,2018-02-16,12.39,1,"2018-02"
"9849",2018-02-16 05:00:00,2018-02-16,12.405,1,"2018-02"
"9850",2018-02-16 06:00:00,2018-02-16,12.45,1,"2018-02"
"9851",2018-02-16 07:00:00,2018-02-16,12.3,1,"2018-02"
"9852",2018-02-16 08:00:00,2018-02-16,12.235,1,"2018-02"
"9853",2018-02-16 09:00:00,2018-02-16,12.2,1,"2018-02"
"9854",2018-02-16 10:00:00,2018-02-16,12.14,1,"2018-02"
"9855",2018-02-16 11:00:00,2018-02-16,12.12,1,"2018-02"
"9856",2018-02-16 12:00:00,2018-02-16,12.085,1,"2018-02"
"9857",2018-02-16 13:00:00,2018-02-16,12.04,1,"2018-02"
"9858",2018-02-16 14:00:00,2018-02-16,12.01,1,"2018-02"
"9859",2018-02-16 15:00:00,2018-02-16,12.05,1,"2018-02"
"9860",2018-02-16 16:00:00,2018-02-16,12.1,1,"2018-02"
"9861",2018-02-16 17:00:00,2018-02-16,12.115,1,"2018-02"
"9862",2018-02-16 18:00:00,2018-02-16,12.14,1,"2018-02"
"9863",2018-02-16 19:00:00,2018-02-16,12.135,1,"2018-02"
"9864",2018-02-16 20:00:00,2018-02-16,12.085,1,"2018-02"
"9865",2018-02-16 21:00:00,2018-02-16,12.09,1,"2018-02"
"9866",2018-02-16 22:00:00,2018-02-16,12.07,1,"2018-02"
"9867",2018-02-16 23:00:00,2018-02-16,12.035,1,"2018-02"
"9868",2018-02-17 00:00:00,2018-02-17,12.12,1,"2018-02"
"9869",2018-02-17 01:00:00,2018-02-17,12.14,1,"2018-02"
"9870",2018-02-17 02:00:00,2018-02-17,12.17,1,"2018-02"
"9871",NA,NA,NA,NA,NA
"9872",2018-02-17 04:00:00,2018-02-17,12.4,1,"2018-02"
"9873",2018-02-17 05:00:00,2018-02-17,12.39,1,"2018-02"
"9874",2018-02-17 06:00:00,2018-02-17,12.4,1,"2018-02"
"9875",NA,NA,NA,NA,NA
"9876",2018-02-17 08:00:00,2018-02-17,12.23,1,"2018-02"
"9877",2018-02-17 09:00:00,2018-02-17,12.195,1,"2018-02"
"9878",2018-02-17 10:00:00,2018-02-17,12.15,1,"2018-02"
"9879",2018-02-17 11:00:00,2018-02-17,12.125,1,"2018-02"
"9880",2018-02-17 12:00:00,2018-02-17,12.095,1,"2018-02"
"9881",2018-02-17 13:00:00,2018-02-17,12.06,1,"2018-02"
"9882",2018-02-17 14:00:00,2018-02-17,12.03,1,"2018-02"
"9883",2018-02-17 15:00:00,2018-02-17,12.09,1,"2018-02"
"9884",2018-02-17 16:00:00,2018-02-17,12.09,1,"2018-02"
"9885",2018-02-17 17:00:00,2018-02-17,12.2,1,"2018-02"
"9886",2018-02-17 18:00:00,2018-02-17,12.2,1,"2018-02"
"9887",2018-02-17 19:00:00,2018-02-17,12.19,1,"2018-02"
"9888",2018-02-17 20:00:00,2018-02-17,12.13,1,"2018-02"
"9889",2018-02-17 21:00:00,2018-02-17,12.08,1,"2018-02"
"9890",2018-02-17 22:00:00,2018-02-17,12.115,1,"2018-02"
"9891",2018-02-17 23:00:00,2018-02-17,12.095,1,"2018-02"
"9892",2018-02-18 00:00:00,2018-02-18,12.06,1,"2018-02"
"9893",2018-02-18 01:00:00,2018-02-18,12.08,1,"2018-02"
"9894",2018-02-18 02:00:00,2018-02-18,12.09,3,"2018-02"
"9895",2018-02-18 03:00:00,2018-02-18,12.13,1,"2018-02"
"9896",2018-02-18 04:00:00,2018-02-18,12.42,1,"2018-02"
"9897",2018-02-18 05:00:00,2018-02-18,12.415,1,"2018-02"
"9898",2018-02-18 06:00:00,2018-02-18,12.42,1,"2018-02"
"9899",2018-02-18 07:00:00,2018-02-18,12.43,1,"2018-02"
"9900",NA,NA,NA,NA,NA
"9901",2018-02-18 09:00:00,2018-02-18,12.2,1,"2018-02"
"9902",2018-02-18 10:00:00,2018-02-18,12.17,1,"2018-02"
"9903",2018-02-18 11:00:00,2018-02-18,12.075,1,"2018-02"
"9904",2018-02-18 12:00:00,2018-02-18,12.035,1,"2018-02"
"9905",2018-02-18 13:00:00,2018-02-18,12.025,1,"2018-02"
"9906",2018-02-18 14:00:00,2018-02-18,11.97,1,"2018-02"
"9907",2018-02-18 15:00:00,2018-02-18,12.005,1,"2018-02"
"9908",2018-02-18 16:00:00,2018-02-18,12.05,1,"2018-02"
"9909",2018-02-18 17:00:00,2018-02-18,12.19,1,"2018-02"
"9910",2018-02-18 18:00:00,2018-02-18,12.27,1,"2018-02"
"9911",2018-02-18 19:00:00,2018-02-18,12.315,1,"2018-02"
"9912",2018-02-18 20:00:00,2018-02-18,12.17,1,"2018-02"
"9913",2018-02-18 21:00:00,2018-02-18,12.16,1,"2018-02"
"9914",2018-02-18 22:00:00,2018-02-18,12.165,1,"2018-02"
"9915",2018-02-18 23:00:00,2018-02-18,12.11,1,"2018-02"
"9916",2018-02-19 00:00:00,2018-02-19,12.1,1,"2018-02"
"9917",2018-02-19 01:00:00,2018-02-19,12.045,1,"2018-02"
"9918",NA,NA,NA,NA,NA
"9919",2018-02-19 03:00:00,2018-02-19,11.92,1,"2018-02"
"9920",2018-02-19 04:00:00,2018-02-19,12.13,1,"2018-02"
"9921",2018-02-19 05:00:00,2018-02-19,12.19,1,"2018-02"
"9922",2018-02-19 06:00:00,2018-02-19,12.19,1,"2018-02"
"9923",2018-02-19 07:00:00,2018-02-19,12.24,1,"2018-02"
"9924",2018-02-19 08:00:00,2018-02-19,12.195,1,"2018-02"
"9925",2018-02-19 09:00:00,2018-02-19,12.11,1,"2018-02"
"9926",NA,NA,NA,NA,NA
"9927",2018-02-19 11:00:00,2018-02-19,11.745,1,"2018-02"
"9928",2018-02-19 12:00:00,2018-02-19,11.65,1,"2018-02"
"9929",2018-02-19 13:00:00,2018-02-19,11.58,1,"2018-02"
"9930",2018-02-19 14:00:00,2018-02-19,11.46,1,"2018-02"
"9931",2018-02-19 15:00:00,2018-02-19,11.47,1,"2018-02"
"9932",2018-02-19 16:00:00,2018-02-19,11.67,1,"2018-02"
"9933",2018-02-19 17:00:00,2018-02-19,12.05,1,"2018-02"
"9934",2018-02-19 18:00:00,2018-02-19,12.08,1,"2018-02"
"9935",2018-02-19 19:00:00,2018-02-19,12.185,1,"2018-02"
"9936",2018-02-19 20:00:00,2018-02-19,11.955,1,"2018-02"
"9937",2018-02-19 21:00:00,2018-02-19,11.935,1,"2018-02"
"9938",2018-02-19 22:00:00,2018-02-19,11.875,1,"2018-02"
"9939",2018-02-19 23:00:00,2018-02-19,11.865,1,"2018-02"
"9940",2018-02-20 00:00:00,2018-02-20,11.8,1,"2018-02"
"9941",2018-02-20 01:00:00,2018-02-20,11.76,1,"2018-02"
"9942",2018-02-20 02:00:00,2018-02-20,11.67,1,"2018-02"
"9943",2018-02-20 03:00:00,2018-02-20,11.63,1,"2018-02"
"9944",2018-02-20 04:00:00,2018-02-20,11.59,1,"2018-02"
"9945",2018-02-20 05:00:00,2018-02-20,12.075,1,"2018-02"
"9946",2018-02-20 06:00:00,2018-02-20,11.96,1,"2018-02"
"9947",2018-02-20 07:00:00,2018-02-20,12,1,"2018-02"
"9948",2018-02-20 08:00:00,2018-02-20,11.99,1,"2018-02"
"9949",2018-02-20 09:00:00,2018-02-20,11.82,1,"2018-02"
"9950",2018-02-20 10:00:00,2018-02-20,11.76,1,"2018-02"
"9951",2018-02-20 11:00:00,2018-02-20,11.605,1,"2018-02"
"9952",2018-02-20 12:00:00,2018-02-20,11.49,1,"2018-02"
"9953",2018-02-20 13:00:00,2018-02-20,11.435,1,"2018-02"
"9954",2018-02-20 14:00:00,2018-02-20,11.395,1,"2018-02"
"9955",2018-02-20 15:00:00,2018-02-20,11.32,1,"2018-02"
"9956",2018-02-20 16:00:00,2018-02-20,11.225,1,"2018-02"
"9957",2018-02-20 17:00:00,2018-02-20,11.47,1,"2018-02"
"9958",NA,NA,NA,NA,NA
"9959",2018-02-20 19:00:00,2018-02-20,12.025,1,"2018-02"
"9960",2018-02-20 20:00:00,2018-02-20,12.06,1,"2018-02"
"9961",2018-02-20 21:00:00,2018-02-20,11.94,1,"2018-02"
"9962",2018-02-20 22:00:00,2018-02-20,11.63,1,"2018-02"
"9963",2018-02-20 23:00:00,2018-02-20,11.58,1,"2018-02"
"9964",2018-02-21 00:00:00,2018-02-21,11.495,1,"2018-02"
"9965",2018-02-21 01:00:00,2018-02-21,11.42,1,"2018-02"
"9966",2018-02-21 02:00:00,2018-02-21,11.38,1,"2018-02"
"9967",2018-02-21 03:00:00,2018-02-21,11.375,1,"2018-02"
"9968",2018-02-21 04:00:00,2018-02-21,11.42,1,"2018-02"
"9969",NA,NA,NA,NA,NA
"9970",2018-02-21 06:00:00,2018-02-21,11.64,1,"2018-02"
"9971",2018-02-21 07:00:00,2018-02-21,11.64,1,"2018-02"
"9972",2018-02-21 08:00:00,2018-02-21,11.665,1,"2018-02"
"9973",2018-02-21 09:00:00,2018-02-21,11.64,1,"2018-02"
"9974",2018-02-21 10:00:00,2018-02-21,11.425,1,"2018-02"
"9975",2018-02-21 11:00:00,2018-02-21,11.385,1,"2018-02"
"9976",2018-02-21 12:00:00,2018-02-21,11.335,1,"2018-02"
"9977",2018-02-21 13:00:00,2018-02-21,11.29,1,"2018-02"
"9978",2018-02-21 14:00:00,2018-02-21,11.27,1,"2018-02"
"9979",2018-02-21 15:00:00,2018-02-21,11.225,1,"2018-02"
"9980",2018-02-21 16:00:00,2018-02-21,11.2,1,"2018-02"
"9981",2018-02-21 17:00:00,2018-02-21,11.225,1,"2018-02"
"9982",2018-02-21 18:00:00,2018-02-21,11.23,1,"2018-02"
"9983",NA,NA,NA,NA,NA
"9984",2018-02-21 20:00:00,2018-02-21,12.02,1,"2018-02"
"9985",2018-02-21 21:00:00,2018-02-21,12.055,1,"2018-02"
"9986",2018-02-21 22:00:00,2018-02-21,12.065,1,"2018-02"
"9987",2018-02-21 23:00:00,2018-02-21,11.485,1,"2018-02"
"9988",2018-02-22 00:00:00,2018-02-22,11.505,1,"2018-02"
"9989",2018-02-22 01:00:00,2018-02-22,11.42,1,"2018-02"
"9990",2018-02-22 02:00:00,2018-02-22,11.365,1,"2018-02"
"9991",2018-02-22 03:00:00,2018-02-22,11.47,1,"2018-02"
"9992",2018-02-22 04:00:00,2018-02-22,11.4,1,"2018-02"
"9993",2018-02-22 05:00:00,2018-02-22,11.41,1,"2018-02"
"9994",2018-02-22 06:00:00,2018-02-22,11.4,1,"2018-02"
"9995",2018-02-22 07:00:00,2018-02-22,11.49,1,"2018-02"
"9996",2018-02-22 08:00:00,2018-02-22,11.475,1,"2018-02"
"9997",2018-02-22 09:00:00,2018-02-22,11.49,1,"2018-02"
"9998",NA,NA,NA,NA,NA
"9999",2018-02-22 11:00:00,2018-02-22,11.29,1,"2018-02"
"10000",2018-02-22 12:00:00,2018-02-22,11.265,1,"2018-02"
"10001",2018-02-22 13:00:00,2018-02-22,11.255,1,"2018-02"
"10002",2018-02-22 14:00:00,2018-02-22,11.22,1,"2018-02"
"10003",2018-02-22 15:00:00,2018-02-22,11.17,1,"2018-02"
"10004",2018-02-22 16:00:00,2018-02-22,11.15,1,"2018-02"
"10005",2018-02-22 17:00:00,2018-02-22,11.11,1,"2018-02"
"10006",2018-02-22 18:00:00,2018-02-22,11.13,1,"2018-02"
"10007",NA,NA,NA,NA,NA
"10008",2018-02-22 20:00:00,2018-02-22,11.9,1,"2018-02"
"10009",2018-02-22 21:00:00,2018-02-22,11.99,1,"2018-02"
"10010",2018-02-22 22:00:00,2018-02-22,12.085,1,"2018-02"
"10011",2018-02-22 23:00:00,2018-02-22,11.89,1,"2018-02"
"10012",NA,NA,NA,NA,NA
"10013",2018-02-23 01:00:00,2018-02-23,11.435,1,"2018-02"
"10014",2018-02-23 02:00:00,2018-02-23,11.395,1,"2018-02"
"10015",2018-02-23 03:00:00,2018-02-23,11.34,1,"2018-02"
"10016",2018-02-23 04:00:00,2018-02-23,11.285,1,"2018-02"
"10017",2018-02-23 05:00:00,2018-02-23,11.15,1,"2018-02"
"10018",2018-02-23 06:00:00,2018-02-23,11.155,1,"2018-02"
"10019",2018-02-23 07:00:00,2018-02-23,11.09,1,"2018-02"
"10020",2018-02-23 08:00:00,2018-02-23,11.11,1,"2018-02"
"10021",2018-02-23 09:00:00,2018-02-23,11.15,1,"2018-02"
"10022",2018-02-23 10:00:00,2018-02-23,11.145,1,"2018-02"
"10023",2018-02-23 11:00:00,2018-02-23,11.22,1,"2018-02"
"10024",2018-02-23 12:00:00,2018-02-23,11.2,1,"2018-02"
"10025",2018-02-23 13:00:00,2018-02-23,11.14,1,"2018-02"
"10026",2018-02-23 14:00:00,2018-02-23,11.06,1,"2018-02"
"10027",2018-02-23 15:00:00,2018-02-23,10.955,1,"2018-02"
"10028",2018-02-23 16:00:00,2018-02-23,10.895,1,"2018-02"
"10029",2018-02-23 17:00:00,2018-02-23,10.91,1,"2018-02"
"10030",2018-02-23 18:00:00,2018-02-23,10.91,1,"2018-02"
"10031",NA,NA,NA,NA,NA
"10032",NA,NA,NA,NA,NA
"10033",2018-02-23 21:00:00,2018-02-23,11.82,1,"2018-02"
"10034",2018-02-23 22:00:00,2018-02-23,11.87,1,"2018-02"
"10035",2018-02-23 23:00:00,2018-02-23,11.54,1,"2018-02"
"10036",2018-02-24 00:00:00,2018-02-24,11.495,1,"2018-02"
"10037",2018-02-24 01:00:00,2018-02-24,11.18,1,"2018-02"
"10038",2018-02-24 02:00:00,2018-02-24,11.12,1,"2018-02"
"10039",2018-02-24 03:00:00,2018-02-24,11.075,1,"2018-02"
"10040",2018-02-24 04:00:00,2018-02-24,10.975,1,"2018-02"
"10041",2018-02-24 05:00:00,2018-02-24,10.935,1,"2018-02"
"10042",2018-02-24 06:00:00,2018-02-24,10.925,1,"2018-02"
"10043",2018-02-24 07:00:00,2018-02-24,11.02,1,"2018-02"
"10044",2018-02-24 08:00:00,2018-02-24,10.96,1,"2018-02"
"10045",2018-02-24 09:00:00,2018-02-24,10.995,1,"2018-02"
"10046",2018-02-24 10:00:00,2018-02-24,11.02,1,"2018-02"
"10047",2018-02-24 11:00:00,2018-02-24,11.02,1,"2018-02"
"10048",2018-02-24 12:00:00,2018-02-24,11.01,1,"2018-02"
"10049",2018-02-24 13:00:00,2018-02-24,10.92,1,"2018-02"
"10050",2018-02-24 14:00:00,2018-02-24,10.88,1,"2018-02"
"10051",2018-02-24 15:00:00,2018-02-24,10.865,1,"2018-02"
"10052",2018-02-24 16:00:00,2018-02-24,10.88,1,"2018-02"
"10053",2018-02-24 17:00:00,2018-02-24,10.905,1,"2018-02"
"10054",2018-02-24 18:00:00,2018-02-24,10.94,1,"2018-02"
"10055",NA,NA,NA,NA,NA
"10056",2018-02-24 20:00:00,2018-02-24,11.325,1,"2018-02"
"10057",2018-02-24 21:00:00,2018-02-24,11.39,1,"2018-02"
"10058",2018-02-24 22:00:00,2018-02-24,11.46,1,"2018-02"
"10059",2018-02-24 23:00:00,2018-02-24,11.485,1,"2018-02"
"10060",2018-02-25 00:00:00,2018-02-25,11.38,1,"2018-02"
"10061",2018-02-25 01:00:00,2018-02-25,11.34,1,"2018-02"
"10062",NA,NA,NA,NA,NA
"10063",2018-02-25 03:00:00,2018-02-25,11.02,1,"2018-02"
"10064",2018-02-25 04:00:00,2018-02-25,11.01,3,"2018-02"
"10065",2018-02-25 05:00:00,2018-02-25,10.96,1,"2018-02"
"10066",2018-02-25 06:00:00,2018-02-25,10.945,1,"2018-02"
"10067",2018-02-25 07:00:00,2018-02-25,10.915,1,"2018-02"
"10068",2018-02-25 08:00:00,2018-02-25,10.925,1,"2018-02"
"10069",2018-02-25 09:00:00,2018-02-25,10.91,1,"2018-02"
"10070",2018-02-25 10:00:00,2018-02-25,10.9,1,"2018-02"
"10071",2018-02-25 11:00:00,2018-02-25,10.83,1,"2018-02"
"10072",2018-02-25 12:00:00,2018-02-25,10.845,1,"2018-02"
"10073",2018-02-25 13:00:00,2018-02-25,10.875,1,"2018-02"
"10074",2018-02-25 14:00:00,2018-02-25,10.875,1,"2018-02"
"10075",2018-02-25 15:00:00,2018-02-25,10.86,2,"2018-02"
"10076",2018-02-25 16:00:00,2018-02-25,10.86,1,"2018-02"
"10077",2018-02-25 17:00:00,2018-02-25,10.88,1,"2018-02"
"10078",NA,NA,NA,NA,NA
"10079",NA,NA,NA,NA,NA
"10080",NA,NA,NA,NA,NA
"10081",NA,NA,NA,NA,NA
"10082",2018-02-25 22:00:00,2018-02-25,11.52,1,"2018-02"
"10083",2018-02-25 23:00:00,2018-02-25,11.52,1,"2018-02"
"10084",2018-02-26 00:00:00,2018-02-26,11.52,1,"2018-02"
"10085",2018-02-26 01:00:00,2018-02-26,11.35,1,"2018-02"
"10086",NA,NA,NA,NA,NA
"10087",2018-02-26 03:00:00,2018-02-26,11.03,1,"2018-02"
"10088",2018-02-26 04:00:00,2018-02-26,10.99,1,"2018-02"
"10089",2018-02-26 05:00:00,2018-02-26,10.94,1,"2018-02"
"10090",2018-02-26 06:00:00,2018-02-26,10.91,1,"2018-02"
"10091",2018-02-26 07:00:00,2018-02-26,10.915,3,"2018-02"
"10092",2018-02-26 08:00:00,2018-02-26,10.91,3,"2018-02"
"10093",2018-02-26 09:00:00,2018-02-26,10.91,3,"2018-02"
"10094",2018-02-26 10:00:00,2018-02-26,10.89,1,"2018-02"
"10095",2018-02-26 11:00:00,2018-02-26,10.89,1,"2018-02"
"10096",2018-02-26 12:00:00,2018-02-26,10.87,1,"2018-02"
"10097",2018-02-26 13:00:00,2018-02-26,10.88,1,"2018-02"
"10098",2018-02-26 14:00:00,2018-02-26,10.89,3,"2018-02"
"10099",2018-02-26 15:00:00,2018-02-26,10.8,3,"2018-02"
"10100",2018-02-26 16:00:00,2018-02-26,10.77,1,"2018-02"
"10101",2018-02-26 17:00:00,2018-02-26,10.735,1,"2018-02"
"10102",2018-02-26 18:00:00,2018-02-26,10.745,1,"2018-02"
"10103",2018-02-26 19:00:00,2018-02-26,10.81,1,"2018-02"
"10104",NA,NA,NA,NA,NA
"10105",NA,NA,NA,NA,NA
"10106",2018-02-26 22:00:00,2018-02-26,11.27,1,"2018-02"
"10107",2018-02-26 23:00:00,2018-02-26,11.23,1,"2018-02"
"10108",2018-02-27 00:00:00,2018-02-27,11.295,1,"2018-02"
"10109",2018-02-27 01:00:00,2018-02-27,11.225,1,"2018-02"
"10110",2018-02-27 02:00:00,2018-02-27,11.16,1,"2018-02"
"10111",2018-02-27 03:00:00,2018-02-27,11.12,1,"2018-02"
"10112",2018-02-27 04:00:00,2018-02-27,10.985,1,"2018-02"
"10113",2018-02-27 05:00:00,2018-02-27,10.955,1,"2018-02"
"10114",2018-02-27 06:00:00,2018-02-27,10.9,1,"2018-02"
"10115",2018-02-27 07:00:00,2018-02-27,10.845,1,"2018-02"
"10116",2018-02-27 08:00:00,2018-02-27,10.8,1,"2018-02"
"10117",2018-02-27 09:00:00,2018-02-27,10.72,1,"2018-02"
"10118",2018-02-27 10:00:00,2018-02-27,10.61,1,"2018-02"
"10119",2018-02-27 11:00:00,2018-02-27,10.61,1,"2018-02"
"10120",2018-02-27 12:00:00,2018-02-27,10.68,1,"2018-02"
"10121",2018-02-27 13:00:00,2018-02-27,10.67,1,"2018-02"
"10122",2018-02-27 14:00:00,2018-02-27,10.675,1,"2018-02"
"10123",2018-02-27 15:00:00,2018-02-27,10.755,1,"2018-02"
"10124",2018-02-27 16:00:00,2018-02-27,10.75,1,"2018-02"
"10125",2018-02-27 17:00:00,2018-02-27,10.715,1,"2018-02"
"10126",2018-02-27 18:00:00,2018-02-27,10.72,1,"2018-02"
"10127",2018-02-27 19:00:00,2018-02-27,10.74,1,"2018-02"
"10128",2018-02-27 20:00:00,2018-02-27,10.775,1,"2018-02"
"10129",NA,NA,NA,NA,NA
"10130",2018-02-27 22:00:00,2018-02-27,11.175,1,"2018-02"
"10131",2018-02-27 23:00:00,2018-02-27,11.185,1,"2018-02"
"10132",2018-02-28 00:00:00,2018-02-28,11.115,1,"2018-02"
"10133",2018-02-28 01:00:00,2018-02-28,11.08,1,"2018-02"
"10134",2018-02-28 02:00:00,2018-02-28,11.025,1,"2018-02"
"10135",2018-02-28 03:00:00,2018-02-28,11.025,1,"2018-02"
"10136",2018-02-28 04:00:00,2018-02-28,10.99,1,"2018-02"
"10137",2018-02-28 05:00:00,2018-02-28,10.9,1,"2018-02"
"10138",2018-02-28 06:00:00,2018-02-28,10.83,1,"2018-02"
"10139",2018-02-28 07:00:00,2018-02-28,10.85,1,"2018-02"
"10140",2018-02-28 08:00:00,2018-02-28,10.8,1,"2018-02"
"10141",2018-02-28 09:00:00,2018-02-28,10.8,1,"2018-02"
"10142",2018-02-28 10:00:00,2018-02-28,10.72,1,"2018-02"
"10143",2018-02-28 11:00:00,2018-02-28,10.69,1,"2018-02"
"10144",2018-02-28 12:00:00,2018-02-28,10.7,1,"2018-02"
"10145",2018-02-28 13:00:00,2018-02-28,10.755,1,"2018-02"
"10146",2018-02-28 14:00:00,2018-02-28,10.72,1,"2018-02"
"10147",2018-02-28 15:00:00,2018-02-28,10.74,1,"2018-02"
"10148",2018-02-28 16:00:00,2018-02-28,10.73,1,"2018-02"
"10149",2018-02-28 17:00:00,2018-02-28,10.72,1,"2018-02"
"10150",2018-02-28 18:00:00,2018-02-28,10.69,1,"2018-02"
"10151",2018-02-28 19:00:00,2018-02-28,10.695,1,"2018-02"
"10152",2018-02-28 20:00:00,2018-02-28,10.695,1,"2018-02"
"10153",2018-02-28 21:00:00,2018-02-28,10.69,1,"2018-02"
"10154",NA,NA,NA,NA,NA
"10155",2018-02-28 23:00:00,2018-02-28,10.81,1,"2018-02"
"10156",2018-03-01 00:00:00,2018-03-01,11.035,1,"2018-03"
"10157",2018-03-01 01:00:00,2018-03-01,10.945,1,"2018-03"
"10158",2018-03-01 02:00:00,2018-03-01,11.015,1,"2018-03"
"10159",2018-03-01 03:00:00,2018-03-01,11.01,2,"2018-03"
"10160",2018-03-01 04:00:00,2018-03-01,10.99,1,"2018-03"
"10161",2018-03-01 05:00:00,2018-03-01,10.93,1,"2018-03"
"10162",2018-03-01 06:00:00,2018-03-01,10.82,1,"2018-03"
"10163",2018-03-01 07:00:00,2018-03-01,10.8,1,"2018-03"
"10164",2018-03-01 08:00:00,2018-03-01,10.76,1,"2018-03"
"10165",2018-03-01 09:00:00,2018-03-01,10.71,1,"2018-03"
"10166",2018-03-01 10:00:00,2018-03-01,10.7,1,"2018-03"
"10167",2018-03-01 11:00:00,2018-03-01,10.7,1,"2018-03"
"10168",2018-03-01 12:00:00,2018-03-01,10.71,1,"2018-03"
"10169",2018-03-01 13:00:00,2018-03-01,10.71,3,"2018-03"
"10170",NA,NA,NA,NA,NA
"10171",2018-03-01 15:00:00,2018-03-01,10.77,3,"2018-03"
"10172",2018-03-01 16:00:00,2018-03-01,10.78,2,"2018-03"
"10173",2018-03-01 17:00:00,2018-03-01,10.72,1,"2018-03"
"10174",2018-03-01 18:00:00,2018-03-01,10.71,3,"2018-03"
"10175",2018-03-01 19:00:00,2018-03-01,10.69,1,"2018-03"
"10176",2018-03-01 20:00:00,2018-03-01,10.7,1,"2018-03"
"10177",2018-03-01 21:00:00,2018-03-01,10.75,1,"2018-03"
"10178",2018-03-01 22:00:00,2018-03-01,10.83,1,"2018-03"
"10179",2018-03-01 23:00:00,2018-03-01,10.885,1,"2018-03"
"10180",2018-03-02 00:00:00,2018-03-02,10.96,1,"2018-03"
"10181",2018-03-02 01:00:00,2018-03-02,10.965,1,"2018-03"
"10182",2018-03-02 02:00:00,2018-03-02,10.955,1,"2018-03"
"10183",2018-03-02 03:00:00,2018-03-02,10.975,1,"2018-03"
"10184",2018-03-02 04:00:00,2018-03-02,11,1,"2018-03"
"10185",2018-03-02 05:00:00,2018-03-02,11,1,"2018-03"
"10186",2018-03-02 06:00:00,2018-03-02,10.88,3,"2018-03"
"10187",2018-03-02 07:00:00,2018-03-02,10.86,1,"2018-03"
"10188",2018-03-02 08:00:00,2018-03-02,10.83,1,"2018-03"
"10189",2018-03-02 09:00:00,2018-03-02,10.83,1,"2018-03"
"10190",2018-03-02 10:00:00,2018-03-02,10.74,1,"2018-03"
