"","datetime","date","salinity","F_Sal","month_yr"
"19484",2019-03-24 04:00:00,2019-03-24,23.758,1,"2019-03"
"19485",2019-03-24 05:00:00,2019-03-24,22.2185,1,"2019-03"
"19486",2019-03-24 06:00:00,2019-03-24,21.918,1,"2019-03"
"19487",2019-03-24 07:00:00,2019-03-24,22.546,1,"2019-03"
"19488",NA,NA,NA,NA,NA
"19489",2019-03-24 09:00:00,2019-03-24,28.074,1,"2019-03"
"19490",2019-03-24 10:00:00,2019-03-24,27.7725,1,"2019-03"
"19491",2019-03-24 11:00:00,2019-03-24,28.261,1,"2019-03"
"19492",2019-03-24 12:00:00,2019-03-24,28.358,1,"2019-03"
"19493",2019-03-24 13:00:00,2019-03-24,27.3975,1,"2019-03"
"19494",2019-03-24 14:00:00,2019-03-24,27.4865,1,"2019-03"
"19495",2019-03-24 15:00:00,2019-03-24,26.337,1,"2019-03"
"19496",NA,NA,NA,NA,NA
"19497",2019-03-24 17:00:00,2019-03-24,21.0945,1,"2019-03"
"19498",2019-03-24 18:00:00,2019-03-24,18.9415,1,"2019-03"
"19499",2019-03-24 19:00:00,2019-03-24,21.8245,1,"2019-03"
"19500",2019-03-24 20:00:00,2019-03-24,21.945,1,"2019-03"
"19501",2019-03-24 21:00:00,2019-03-24,25.372,1,"2019-03"
"19502",2019-03-24 22:00:00,2019-03-24,26.0165,1,"2019-03"
"19503",2019-03-24 23:00:00,2019-03-24,26.1505,1,"2019-03"
"19504",2019-03-25 00:00:00,2019-03-25,25.5275,1,"2019-03"
"19505",2019-03-25 01:00:00,2019-03-25,25.736,1,"2019-03"
"19506",2019-03-25 02:00:00,2019-03-25,25.082,1,"2019-03"
"19507",2019-03-25 03:00:00,2019-03-25,25.2785,1,"2019-03"
"19508",2019-03-25 04:00:00,2019-03-25,23.82,1,"2019-03"
"19509",2019-03-25 05:00:00,2019-03-25,22.157,1,"2019-03"
"19510",2019-03-25 06:00:00,2019-03-25,20.965,1,"2019-03"
"19511",2019-03-25 07:00:00,2019-03-25,20.401,1,"2019-03"
"19512",2019-03-25 08:00:00,2019-03-25,20.401,1,"2019-03"
"19513",2019-03-25 09:00:00,2019-03-25,20.401,2,"2019-03"
"19514",2019-03-25 10:00:00,2019-03-25,20.401,3,"2019-03"
"19515",NA,NA,NA,NA,NA
"19516",NA,NA,NA,NA,NA
"19517",NA,NA,NA,NA,NA
"19518",NA,NA,NA,NA,NA
"19519",NA,NA,NA,NA,NA
"19520",NA,NA,NA,NA,NA
"19521",NA,NA,NA,NA,NA
"19522",2019-03-25 18:00:00,2019-03-25,21.806,1,"2019-03"
"19523",2019-03-25 19:00:00,2019-03-25,21.6515,1,"2019-03"
"19524",2019-03-25 20:00:00,2019-03-25,21.456,1,"2019-03"
"19525",2019-03-25 21:00:00,2019-03-25,22.333,1,"2019-03"
"19526",NA,NA,NA,NA,NA
"19527",2019-03-25 23:00:00,2019-03-25,26.565,1,"2019-03"
"19528",2019-03-26 00:00:00,2019-03-26,26.579,1,"2019-03"
"19529",2019-03-26 01:00:00,2019-03-26,26.8275,1,"2019-03"
"19530",2019-03-26 02:00:00,2019-03-26,26.289,1,"2019-03"
"19531",2019-03-26 03:00:00,2019-03-26,26.1,1,"2019-03"
"19532",2019-03-26 04:00:00,2019-03-26,25.136,1,"2019-03"
"19533",2019-03-26 05:00:00,2019-03-26,24.6615,1,"2019-03"
"19534",2019-03-26 06:00:00,2019-03-26,24.042,1,"2019-03"
"19535",2019-03-26 07:00:00,2019-03-26,20.3775,1,"2019-03"
"19536",2019-03-26 08:00:00,2019-03-26,22.015,1,"2019-03"
"19537",2019-03-26 09:00:00,2019-03-26,24.181,1,"2019-03"
"19538",2019-03-26 10:00:00,2019-03-26,27.375,1,"2019-03"
"19539",2019-03-26 11:00:00,2019-03-26,28.2765,1,"2019-03"
"19540",2019-03-26 12:00:00,2019-03-26,26.392,1,"2019-03"
"19541",2019-03-26 13:00:00,2019-03-26,26.163,1,"2019-03"
"19542",2019-03-26 14:00:00,2019-03-26,25.403,1,"2019-03"
"19543",2019-03-26 15:00:00,2019-03-26,26.647,1,"2019-03"
"19544",2019-03-26 16:00:00,2019-03-26,26.572,1,"2019-03"
"19545",2019-03-26 17:00:00,2019-03-26,18.246,1,"2019-03"
"19546",2019-03-26 18:00:00,2019-03-26,18.9305,1,"2019-03"
"19547",2019-03-26 19:00:00,2019-03-26,19.15,1,"2019-03"
"19548",2019-03-26 20:00:00,2019-03-26,16.923,1,"2019-03"
"19549",2019-03-26 21:00:00,2019-03-26,18.5165,1,"2019-03"
"19550",2019-03-26 22:00:00,2019-03-26,20.4255,1,"2019-03"
"19551",2019-03-26 23:00:00,2019-03-26,26.0215,1,"2019-03"
"19552",2019-03-27 00:00:00,2019-03-27,26.433,1,"2019-03"
"19553",2019-03-27 01:00:00,2019-03-27,26.008,1,"2019-03"
"19554",2019-03-27 02:00:00,2019-03-27,22.066,1,"2019-03"
"19555",2019-03-27 03:00:00,2019-03-27,23.674,1,"2019-03"
"19556",2019-03-27 04:00:00,2019-03-27,24.0595,1,"2019-03"
"19557",2019-03-27 05:00:00,2019-03-27,22.723,1,"2019-03"
"19558",2019-03-27 06:00:00,2019-03-27,22.7205,1,"2019-03"
"19559",2019-03-27 07:00:00,2019-03-27,21.2535,1,"2019-03"
"19560",2019-03-27 08:00:00,2019-03-27,18.712,1,"2019-03"
"19561",2019-03-27 09:00:00,2019-03-27,20.311,1,"2019-03"
"19562",2019-03-27 10:00:00,2019-03-27,24.685,1,"2019-03"
"19563",2019-03-27 11:00:00,2019-03-27,25.9025,1,"2019-03"
"19564",2019-03-27 12:00:00,2019-03-27,26.6825,1,"2019-03"
"19565",2019-03-27 13:00:00,2019-03-27,27.4605,1,"2019-03"
"19566",2019-03-27 14:00:00,2019-03-27,25.875,1,"2019-03"
"19567",2019-03-27 15:00:00,2019-03-27,26.7465,1,"2019-03"
"19568",2019-03-27 16:00:00,2019-03-27,26.002,1,"2019-03"
"19569",NA,NA,NA,NA,NA
"19570",2019-03-27 18:00:00,2019-03-27,21.0185,1,"2019-03"
"19571",2019-03-27 19:00:00,2019-03-27,20.5295,1,"2019-03"
"19572",2019-03-27 20:00:00,2019-03-27,19.9025,1,"2019-03"
"19573",2019-03-27 21:00:00,2019-03-27,20.0045,1,"2019-03"
"19574",2019-03-27 22:00:00,2019-03-27,19.738,1,"2019-03"
"19575",2019-03-27 23:00:00,2019-03-27,19.616,1,"2019-03"
"19576",NA,NA,NA,NA,NA
"19577",2019-03-28 01:00:00,2019-03-28,26.268,1,"2019-03"
"19578",2019-03-28 02:00:00,2019-03-28,24.5235,1,"2019-03"
"19579",2019-03-28 03:00:00,2019-03-28,23.8255,1,"2019-03"
"19580",2019-03-28 04:00:00,2019-03-28,23.577,1,"2019-03"
"19581",2019-03-28 05:00:00,2019-03-28,23.987,1,"2019-03"
"19582",2019-03-28 06:00:00,2019-03-28,24.4345,1,"2019-03"
"19583",2019-03-28 07:00:00,2019-03-28,22.011,1,"2019-03"
"19584",2019-03-28 08:00:00,2019-03-28,22.5645,1,"2019-03"
"19585",2019-03-28 09:00:00,2019-03-28,22.72,1,"2019-03"
"19586",2019-03-28 10:00:00,2019-03-28,20.292,1,"2019-03"
"19587",2019-03-28 11:00:00,2019-03-28,21.0635,1,"2019-03"
"19588",2019-03-28 12:00:00,2019-03-28,23.254,1,"2019-03"
"19589",2019-03-28 13:00:00,2019-03-28,23.5645,1,"2019-03"
"19590",2019-03-28 14:00:00,2019-03-28,24.0885,1,"2019-03"
"19591",2019-03-28 15:00:00,2019-03-28,21.2985,1,"2019-03"
"19592",2019-03-28 16:00:00,2019-03-28,22.531,1,"2019-03"
"19593",2019-03-28 17:00:00,2019-03-28,21.483,1,"2019-03"
"19594",2019-03-28 18:00:00,2019-03-28,21.15,1,"2019-03"
"19595",2019-03-28 19:00:00,2019-03-28,19.246,1,"2019-03"
"19596",2019-03-28 20:00:00,2019-03-28,18.973,1,"2019-03"
"19597",2019-03-28 21:00:00,2019-03-28,17.3,1,"2019-03"
"19598",2019-03-28 22:00:00,2019-03-28,17.211,1,"2019-03"
"19599",2019-03-28 23:00:00,2019-03-28,18.591,1,"2019-03"
"19600",NA,NA,NA,NA,NA
"19601",2019-03-29 01:00:00,2019-03-29,21.6415,1,"2019-03"
"19602",2019-03-29 02:00:00,2019-03-29,26.996,1,"2019-03"
"19603",2019-03-29 03:00:00,2019-03-29,25.934,1,"2019-03"
"19604",2019-03-29 04:00:00,2019-03-29,23.355,1,"2019-03"
"19605",2019-03-29 05:00:00,2019-03-29,23.8295,1,"2019-03"
"19606",2019-03-29 06:00:00,2019-03-29,24.4125,1,"2019-03"
"19607",2019-03-29 07:00:00,2019-03-29,22.42,1,"2019-03"
"19608",2019-03-29 08:00:00,2019-03-29,19.235,1,"2019-03"
"19609",2019-03-29 09:00:00,2019-03-29,18.1885,1,"2019-03"
"19610",2019-03-29 10:00:00,2019-03-29,17.361,1,"2019-03"
"19611",2019-03-29 11:00:00,2019-03-29,14.601,1,"2019-03"
"19612",2019-03-29 12:00:00,2019-03-29,18.363,1,"2019-03"
"19613",2019-03-29 13:00:00,2019-03-29,22.643,1,"2019-03"
"19614",2019-03-29 14:00:00,2019-03-29,22.3285,1,"2019-03"
"19615",2019-03-29 15:00:00,2019-03-29,19.3505,3,"2019-03"
"19616",2019-03-29 16:00:00,2019-03-29,19.185,2,"2019-03"
"19617",2019-03-29 17:00:00,2019-03-29,15.3215,2,"2019-03"
"19618",2019-03-29 18:00:00,2019-03-29,14.259,1,"2019-03"
"19619",2019-03-29 19:00:00,2019-03-29,14.7915,1,"2019-03"
"19620",2019-03-29 20:00:00,2019-03-29,15.763,1,"2019-03"
"19621",2019-03-29 21:00:00,2019-03-29,15.744,1,"2019-03"
"19622",2019-03-29 22:00:00,2019-03-29,14.3225,1,"2019-03"
"19623",2019-03-29 23:00:00,2019-03-29,14.057,1,"2019-03"
"19624",NA,NA,NA,NA,NA
"19625",2019-03-30 01:00:00,2019-03-30,20.0985,1,"2019-03"
"19626",2019-03-30 02:00:00,2019-03-30,19.786,1,"2019-03"
"19627",2019-03-30 03:00:00,2019-03-30,27.761,1,"2019-03"
"19628",2019-03-30 04:00:00,2019-03-30,27.117,1,"2019-03"
"19629",2019-03-30 05:00:00,2019-03-30,24.636,1,"2019-03"
"19630",2019-03-30 06:00:00,2019-03-30,24.4795,1,"2019-03"
"19631",2019-03-30 07:00:00,2019-03-30,25.989,1,"2019-03"
"19632",2019-03-30 08:00:00,2019-03-30,25.193,1,"2019-03"
"19633",2019-03-30 09:00:00,2019-03-30,22.012,1,"2019-03"
"19634",2019-03-30 10:00:00,2019-03-30,17.2115,1,"2019-03"
"19635",2019-03-30 11:00:00,2019-03-30,16.9655,2,"2019-03"
"19636",2019-03-30 12:00:00,2019-03-30,15.2975,1,"2019-03"
"19637",2019-03-30 13:00:00,2019-03-30,17.347,1,"2019-03"
"19638",2019-03-30 14:00:00,2019-03-30,22.809,1,"2019-03"
"19639",2019-03-30 15:00:00,2019-03-30,21.967,1,"2019-03"
"19640",2019-03-30 16:00:00,2019-03-30,22.8245,1,"2019-03"
"19641",2019-03-30 17:00:00,2019-03-30,18.901,3,"2019-03"
"19642",2019-03-30 18:00:00,2019-03-30,22.119,1,"2019-03"
"19643",2019-03-30 19:00:00,2019-03-30,17.3865,1,"2019-03"
"19644",2019-03-30 20:00:00,2019-03-30,17.3525,1,"2019-03"
"19645",2019-03-30 21:00:00,2019-03-30,16.201,1,"2019-03"
"19646",2019-03-30 22:00:00,2019-03-30,15.7715,1,"2019-03"
"19647",2019-03-30 23:00:00,2019-03-30,16.3235,1,"2019-03"
"19648",2019-03-31 00:00:00,2019-03-31,16.1025,1,"2019-03"
"19649",NA,NA,NA,NA,NA
"19650",2019-03-31 02:00:00,2019-03-31,19.618,1,"2019-03"
"19651",2019-03-31 03:00:00,2019-03-31,21.282,1,"2019-03"
"19652",2019-03-31 04:00:00,2019-03-31,28.312,1,"2019-03"
"19653",2019-03-31 05:00:00,2019-03-31,28.423,1,"2019-03"
"19654",2019-03-31 06:00:00,2019-03-31,24.197,1,"2019-03"
"19655",2019-03-31 07:00:00,2019-03-31,26.175,1,"2019-03"
"19656",2019-03-31 08:00:00,2019-03-31,25.479,1,"2019-03"
"19657",2019-03-31 09:00:00,2019-03-31,23.791,1,"2019-03"
"19658",2019-03-31 10:00:00,2019-03-31,23.16,1,"2019-03"
"19659",2019-03-31 11:00:00,2019-03-31,17.881,1,"2019-03"
"19660",2019-03-31 12:00:00,2019-03-31,17.5515,1,"2019-03"
"19661",2019-03-31 13:00:00,2019-03-31,17.464,1,"2019-03"
"19662",2019-03-31 14:00:00,2019-03-31,17.885,1,"2019-03"
"19663",NA,NA,NA,NA,NA
"19664",2019-03-31 16:00:00,2019-03-31,26.023,1,"2019-03"
"19665",2019-03-31 17:00:00,2019-03-31,20.181,1,"2019-03"
"19666",2019-03-31 18:00:00,2019-03-31,24.1915,1,"2019-03"
"19667",2019-03-31 19:00:00,2019-03-31,25.8145,1,"2019-03"
"19668",2019-03-31 20:00:00,2019-03-31,21.6895,1,"2019-03"
"19669",2019-03-31 21:00:00,2019-03-31,20.1625,1,"2019-03"
"19670",2019-03-31 22:00:00,2019-03-31,17.2155,1,"2019-03"
"19671",2019-03-31 23:00:00,2019-03-31,17.051,1,"2019-03"
"19672",2019-04-01 00:00:00,2019-04-01,16.7095,1,"2019-04"
"19673",2019-04-01 01:00:00,2019-04-01,16.442,1,"2019-04"
"19674",2019-04-01 02:00:00,2019-04-01,17.7875,1,"2019-04"
"19675",NA,NA,NA,NA,NA
"19676",2019-04-01 04:00:00,2019-04-01,27.755,1,"2019-04"
"19677",2019-04-01 05:00:00,2019-04-01,28.14,1,"2019-04"
"19678",2019-04-01 06:00:00,2019-04-01,27.544,1,"2019-04"
"19679",2019-04-01 07:00:00,2019-04-01,26.778,1,"2019-04"
"19680",2019-04-01 08:00:00,2019-04-01,28.2815,1,"2019-04"
"19681",2019-04-01 09:00:00,2019-04-01,25.9235,1,"2019-04"
"19682",2019-04-01 10:00:00,2019-04-01,25.929,1,"2019-04"
"19683",2019-04-01 11:00:00,2019-04-01,23.928,1,"2019-04"
"19684",2019-04-01 12:00:00,2019-04-01,23.02,1,"2019-04"
"19685",2019-04-01 13:00:00,2019-04-01,19.314,1,"2019-04"
"19686",2019-04-01 14:00:00,2019-04-01,19.148,1,"2019-04"
"19687",2019-04-01 15:00:00,2019-04-01,23.05,1,"2019-04"
"19688",2019-04-01 16:00:00,2019-04-01,25.93,1,"2019-04"
"19689",2019-04-01 17:00:00,2019-04-01,26.414,1,"2019-04"
"19690",2019-04-01 18:00:00,2019-04-01,24.557,1,"2019-04"
"19691",2019-04-01 19:00:00,2019-04-01,24.9075,1,"2019-04"
"19692",2019-04-01 20:00:00,2019-04-01,26.156,1,"2019-04"
"19693",2019-04-01 21:00:00,2019-04-01,24.983,1,"2019-04"
"19694",NA,NA,NA,NA,NA
"19695",2019-04-01 23:00:00,2019-04-01,19.008,1,"2019-04"
"19696",2019-04-02 00:00:00,2019-04-02,18.3415,1,"2019-04"
"19697",2019-04-02 01:00:00,2019-04-02,17.382,1,"2019-04"
"19698",2019-04-02 02:00:00,2019-04-02,17.138,1,"2019-04"
"19699",2019-04-02 03:00:00,2019-04-02,19.059,1,"2019-04"
"19700",NA,NA,NA,NA,NA
"19701",2019-04-02 05:00:00,2019-04-02,27.689,1,"2019-04"
"19702",2019-04-02 06:00:00,2019-04-02,26.8695,1,"2019-04"
"19703",2019-04-02 07:00:00,2019-04-02,25.597,1,"2019-04"
"19704",2019-04-02 08:00:00,2019-04-02,27.871,1,"2019-04"
"19705",2019-04-02 09:00:00,2019-04-02,28.3835,1,"2019-04"
"19706",2019-04-02 10:00:00,2019-04-02,26.105,3,"2019-04"
"19707",2019-04-02 11:00:00,2019-04-02,25.528,1,"2019-04"
"19708",2019-04-02 12:00:00,2019-04-02,22.623,1,"2019-04"
"19709",2019-04-02 13:00:00,2019-04-02,21.7765,1,"2019-04"
"19710",2019-04-02 14:00:00,2019-04-02,20.285,1,"2019-04"
"19711",2019-04-02 15:00:00,2019-04-02,21.8365,1,"2019-04"
"19712",2019-04-02 16:00:00,2019-04-02,23.149,1,"2019-04"
"19713",2019-04-02 17:00:00,2019-04-02,28.244,1,"2019-04"
"19714",2019-04-02 18:00:00,2019-04-02,28.857,1,"2019-04"
"19715",2019-04-02 19:00:00,2019-04-02,28.624,1,"2019-04"
"19716",2019-04-02 20:00:00,2019-04-02,26.25,1,"2019-04"
"19717",2019-04-02 21:00:00,2019-04-02,24.8265,1,"2019-04"
"19718",2019-04-02 22:00:00,2019-04-02,25.415,1,"2019-04"
"19719",2019-04-02 23:00:00,2019-04-02,23.506,1,"2019-04"
"19720",2019-04-03 00:00:00,2019-04-03,22.311,1,"2019-04"
"19721",2019-04-03 01:00:00,2019-04-03,19.548,1,"2019-04"
"19722",2019-04-03 02:00:00,2019-04-03,19.0055,1,"2019-04"
"19723",2019-04-03 03:00:00,2019-04-03,20.509,1,"2019-04"
"19724",2019-04-03 04:00:00,2019-04-03,20.443,1,"2019-04"
"19725",2019-04-03 05:00:00,2019-04-03,27.306,1,"2019-04"
"19726",2019-04-03 06:00:00,2019-04-03,27.509,1,"2019-04"
"19727",2019-04-03 07:00:00,2019-04-03,27.0855,1,"2019-04"
"19728",2019-04-03 08:00:00,2019-04-03,27.0675,1,"2019-04"
"19729",2019-04-03 09:00:00,2019-04-03,26.8885,1,"2019-04"
"19730",2019-04-03 10:00:00,2019-04-03,26.478,1,"2019-04"
"19731",2019-04-03 11:00:00,2019-04-03,26.9525,1,"2019-04"
"19732",2019-04-03 12:00:00,2019-04-03,25.295,1,"2019-04"
"19733",2019-04-03 13:00:00,2019-04-03,23.156,1,"2019-04"
"19734",2019-04-03 14:00:00,2019-04-03,21.6965,1,"2019-04"
"19735",2019-04-03 15:00:00,2019-04-03,20.7885,1,"2019-04"
"19736",2019-04-03 16:00:00,2019-04-03,21.523,1,"2019-04"
"19737",NA,NA,NA,NA,NA
"19738",2019-04-03 18:00:00,2019-04-03,27.6385,1,"2019-04"
"19739",2019-04-03 19:00:00,2019-04-03,27.508,1,"2019-04"
"19740",2019-04-03 20:00:00,2019-04-03,26.403,1,"2019-04"
"19741",NA,NA,NA,NA,NA
"19742",2019-04-03 22:00:00,2019-04-03,25.0145,1,"2019-04"
"19743",2019-04-03 23:00:00,2019-04-03,26.344,1,"2019-04"
"19744",2019-04-04 00:00:00,2019-04-04,26.078,1,"2019-04"
"19745",2019-04-04 01:00:00,2019-04-04,21.793,1,"2019-04"
"19746",2019-04-04 02:00:00,2019-04-04,20.2285,1,"2019-04"
"19747",2019-04-04 03:00:00,2019-04-04,20.451,1,"2019-04"
"19748",2019-04-04 04:00:00,2019-04-04,21.9425,1,"2019-04"
"19749",NA,NA,NA,NA,NA
"19750",2019-04-04 06:00:00,2019-04-04,27.1445,1,"2019-04"
"19751",2019-04-04 07:00:00,2019-04-04,27.213,1,"2019-04"
"19752",2019-04-04 08:00:00,2019-04-04,26.9715,1,"2019-04"
"19753",2019-04-04 09:00:00,2019-04-04,26.9335,1,"2019-04"
"19754",2019-04-04 10:00:00,2019-04-04,26.799,1,"2019-04"
"19755",2019-04-04 11:00:00,2019-04-04,26.593,1,"2019-04"
"19756",2019-04-04 12:00:00,2019-04-04,26.9175,1,"2019-04"
"19757",NA,NA,NA,NA,NA
"19758",2019-04-04 14:00:00,2019-04-04,22.66,1,"2019-04"
"19759",2019-04-04 15:00:00,2019-04-04,22.0355,1,"2019-04"
"19760",2019-04-04 16:00:00,2019-04-04,22.0385,1,"2019-04"
"19761",2019-04-04 17:00:00,2019-04-04,22.262,1,"2019-04"
"19762",NA,NA,NA,NA,NA
"19763",2019-04-04 19:00:00,2019-04-04,26.859,1,"2019-04"
"19764",2019-04-04 20:00:00,2019-04-04,27.3085,1,"2019-04"
"19765",2019-04-04 21:00:00,2019-04-04,27.334,1,"2019-04"
"19766",2019-04-04 22:00:00,2019-04-04,27.012,1,"2019-04"
"19767",2019-04-04 23:00:00,2019-04-04,26.912,1,"2019-04"
"19768",2019-04-05 00:00:00,2019-04-05,26.767,1,"2019-04"
"19769",NA,NA,NA,NA,NA
"19770",2019-04-05 02:00:00,2019-04-05,22.425,1,"2019-04"
"19771",2019-04-05 03:00:00,2019-04-05,20.9315,1,"2019-04"
"19772",2019-04-05 04:00:00,2019-04-05,21.2825,1,"2019-04"
"19773",2019-04-05 05:00:00,2019-04-05,21.8765,1,"2019-04"
"19774",2019-04-05 06:00:00,2019-04-05,26.747,1,"2019-04"
"19775",2019-04-05 07:00:00,2019-04-05,26.8635,1,"2019-04"
"19776",2019-04-05 08:00:00,2019-04-05,27.593,1,"2019-04"
"19777",2019-04-05 09:00:00,2019-04-05,27.7285,1,"2019-04"
"19778",2019-04-05 10:00:00,2019-04-05,27.0385,1,"2019-04"
"19779",2019-04-05 11:00:00,2019-04-05,27.387,1,"2019-04"
"19780",2019-04-05 12:00:00,2019-04-05,27.679,1,"2019-04"
"19781",2019-04-05 13:00:00,2019-04-05,26.924,1,"2019-04"
"19782",2019-04-05 14:00:00,2019-04-05,25.393,1,"2019-04"
"19783",2019-04-05 15:00:00,2019-04-05,22.046,1,"2019-04"
"19784",2019-04-05 16:00:00,2019-04-05,21.4025,1,"2019-04"
"19785",2019-04-05 17:00:00,2019-04-05,23.308,1,"2019-04"
"19786",NA,NA,NA,NA,NA
"19787",2019-04-05 19:00:00,2019-04-05,26.1985,1,"2019-04"
"19788",2019-04-05 20:00:00,2019-04-05,27.0325,1,"2019-04"
"19789",2019-04-05 21:00:00,2019-04-05,27.858,1,"2019-04"
"19790",2019-04-05 22:00:00,2019-04-05,26.248,1,"2019-04"
"19791",2019-04-05 23:00:00,2019-04-05,26.086,1,"2019-04"
"19792",2019-04-06 00:00:00,2019-04-06,26.454,1,"2019-04"
"19793",2019-04-06 01:00:00,2019-04-06,25.859,1,"2019-04"
"19794",NA,NA,NA,NA,NA
"19795",NA,NA,NA,NA,NA
"19796",2019-04-06 04:00:00,2019-04-06,20.547,1,"2019-04"
"19797",2019-04-06 05:00:00,2019-04-06,22.3965,1,"2019-04"
"19798",2019-04-06 06:00:00,2019-04-06,26.3295,1,"2019-04"
"19799",2019-04-06 07:00:00,2019-04-06,26.684,1,"2019-04"
"19800",2019-04-06 08:00:00,2019-04-06,27.066,1,"2019-04"
"19801",2019-04-06 09:00:00,2019-04-06,27.926,1,"2019-04"
"19802",2019-04-06 10:00:00,2019-04-06,27.7405,1,"2019-04"
"19803",2019-04-06 11:00:00,2019-04-06,26.993,1,"2019-04"
"19804",2019-04-06 12:00:00,2019-04-06,27.607,1,"2019-04"
"19805",2019-04-06 13:00:00,2019-04-06,26.788,1,"2019-04"
"19806",NA,NA,NA,NA,NA
"19807",2019-04-06 15:00:00,2019-04-06,22.761,1,"2019-04"
"19808",2019-04-06 16:00:00,2019-04-06,22.4795,1,"2019-04"
"19809",2019-04-06 17:00:00,2019-04-06,21.666,1,"2019-04"
"19810",2019-04-06 18:00:00,2019-04-06,21.7795,1,"2019-04"
"19811",2019-04-06 19:00:00,2019-04-06,26.398,1,"2019-04"
"19812",2019-04-06 20:00:00,2019-04-06,26.645,1,"2019-04"
"19813",2019-04-06 21:00:00,2019-04-06,26.8175,1,"2019-04"
"19814",2019-04-06 22:00:00,2019-04-06,27.629,1,"2019-04"
"19815",2019-04-06 23:00:00,2019-04-06,27.93,1,"2019-04"
"19816",2019-04-07 00:00:00,2019-04-07,26.879,1,"2019-04"
"19817",2019-04-07 01:00:00,2019-04-07,25.829,1,"2019-04"
"19818",2019-04-07 02:00:00,2019-04-07,24.081,1,"2019-04"
"19819",2019-04-07 03:00:00,2019-04-07,22.612,1,"2019-04"
"19820",2019-04-07 04:00:00,2019-04-07,21.134,1,"2019-04"
"19821",2019-04-07 05:00:00,2019-04-07,21.353,1,"2019-04"
"19822",2019-04-07 06:00:00,2019-04-07,23.0635,1,"2019-04"
"19823",2019-04-07 07:00:00,2019-04-07,27.083,1,"2019-04"
"19824",2019-04-07 08:00:00,2019-04-07,26.954,1,"2019-04"
"19825",2019-04-07 09:00:00,2019-04-07,26.973,1,"2019-04"
"19826",2019-04-07 10:00:00,2019-04-07,27.3865,1,"2019-04"
"19827",2019-04-07 11:00:00,2019-04-07,26.699,1,"2019-04"
"19828",2019-04-07 12:00:00,2019-04-07,27.246,1,"2019-04"
"19829",NA,NA,NA,NA,NA
"19830",2019-04-07 14:00:00,2019-04-07,24.787,1,"2019-04"
"19831",2019-04-07 15:00:00,2019-04-07,20.353,1,"2019-04"
"19832",2019-04-07 16:00:00,2019-04-07,21.0575,1,"2019-04"
"19833",2019-04-07 17:00:00,2019-04-07,19.7535,1,"2019-04"
"19834",2019-04-07 18:00:00,2019-04-07,21.3665,1,"2019-04"
"19835",2019-04-07 19:00:00,2019-04-07,21.403,1,"2019-04"
"19836",2019-04-07 20:00:00,2019-04-07,25.3665,1,"2019-04"
"19837",2019-04-07 21:00:00,2019-04-07,25.901,1,"2019-04"
"19838",2019-04-07 22:00:00,2019-04-07,25.9445,1,"2019-04"
"19839",2019-04-07 23:00:00,2019-04-07,25.249,1,"2019-04"
"19840",2019-04-08 00:00:00,2019-04-08,25.808,1,"2019-04"
"19841",2019-04-08 01:00:00,2019-04-08,24.099,1,"2019-04"
"19842",2019-04-08 02:00:00,2019-04-08,23.2025,1,"2019-04"
"19843",2019-04-08 03:00:00,2019-04-08,22.149,1,"2019-04"
"19844",2019-04-08 04:00:00,2019-04-08,20.286,1,"2019-04"
"19845",2019-04-08 05:00:00,2019-04-08,20.2065,1,"2019-04"
"19846",2019-04-08 06:00:00,2019-04-08,21.8445,1,"2019-04"
"19847",NA,NA,NA,NA,NA
"19848",2019-04-08 08:00:00,2019-04-08,27.505,1,"2019-04"
"19849",2019-04-08 09:00:00,2019-04-08,27.474,1,"2019-04"
"19850",2019-04-08 10:00:00,2019-04-08,27.4625,1,"2019-04"
"19851",2019-04-08 11:00:00,2019-04-08,27.709,1,"2019-04"
"19852",2019-04-08 12:00:00,2019-04-08,27.4845,1,"2019-04"
"19853",2019-04-08 13:00:00,2019-04-08,27.054,1,"2019-04"
"19854",2019-04-08 14:00:00,2019-04-08,24.458,1,"2019-04"
"19855",2019-04-08 15:00:00,2019-04-08,24.4375,1,"2019-04"
"19856",2019-04-08 16:00:00,2019-04-08,19.4955,1,"2019-04"
"19857",2019-04-08 17:00:00,2019-04-08,17.866,1,"2019-04"
"19858",2019-04-08 18:00:00,2019-04-08,18.6375,1,"2019-04"
"19859",2019-04-08 19:00:00,2019-04-08,20.564,1,"2019-04"
"19860",2019-04-08 20:00:00,2019-04-08,25.071,1,"2019-04"
"19861",2019-04-08 21:00:00,2019-04-08,25.5775,1,"2019-04"
"19862",2019-04-08 22:00:00,2019-04-08,25.5135,1,"2019-04"
"19863",2019-04-08 23:00:00,2019-04-08,25.859,1,"2019-04"
"19864",2019-04-09 00:00:00,2019-04-09,26.083,1,"2019-04"
"19865",2019-04-09 01:00:00,2019-04-09,26.2815,1,"2019-04"
"19866",2019-04-09 02:00:00,2019-04-09,23.8065,1,"2019-04"
"19867",2019-04-09 03:00:00,2019-04-09,23.8235,1,"2019-04"
"19868",2019-04-09 04:00:00,2019-04-09,22.7705,1,"2019-04"
"19869",2019-04-09 05:00:00,2019-04-09,21.926,1,"2019-04"
"19870",2019-04-09 06:00:00,2019-04-09,21.79,1,"2019-04"
"19871",2019-04-09 07:00:00,2019-04-09,21.662,1,"2019-04"
"19872",NA,NA,NA,NA,NA
