"","datetime","date","air_temperature","air_temperature_qc_agg","air_temperature_qc_tests"
"23101",2019-08-21 12:00:00,2019-08-21,14.803805,1,NA
"23102",2019-08-21 13:00:00,2019-08-21,14.55594,1,NA
"23103",2019-08-21 14:00:00,2019-08-21,15.38324,1,NA
"23104",2019-08-21 15:00:00,2019-08-21,17.08236,1,NA
"23105",2019-08-21 16:00:00,2019-08-21,17.61569,1,NA
"23106",2019-08-21 17:00:00,2019-08-21,18.25985,1,NA
"23107",2019-08-21 18:00:00,2019-08-21,19.42894,1,NA
"23108",2019-08-21 19:00:00,2019-08-21,19.88472,1,NA
"23109",2019-08-21 20:00:00,2019-08-21,21.33973,1,NA
"23110",2019-08-21 21:00:00,2019-08-21,23.06783,1,NA
"23111",2019-08-21 22:00:00,2019-08-21,25.14757,1,NA
"23112",2019-08-21 23:00:00,2019-08-21,25.434345,1,NA
"23113",2019-08-22 00:00:00,2019-08-22,25.236015,1,NA
"23114",2019-08-22 01:00:00,2019-08-22,24.080565,1,NA
"23115",2019-08-22 02:00:00,2019-08-22,22.07548,1,NA
"23116",2019-08-22 03:00:00,2019-08-22,20.96761,1,NA
"23117",2019-08-22 04:00:00,2019-08-22,21.410615,1,NA
"23118",2019-08-22 05:00:00,2019-08-22,21.351295,1,NA
"23119",2019-08-22 06:00:00,2019-08-22,21.1224,1,NA
"23120",2019-08-22 07:00:00,2019-08-22,19.88287,1,NA
"23121",2019-08-22 08:00:00,2019-08-22,19.768965,1,NA
"23122",2019-08-22 09:00:00,2019-08-22,19.0061,1,NA
"23123",2019-08-22 10:00:00,2019-08-22,18.870415,1,NA
"23124",2019-08-22 11:00:00,2019-08-22,17.3872,1,NA
"23125",2019-08-22 12:00:00,2019-08-22,16.45949,1,NA
"23126",2019-08-22 13:00:00,2019-08-22,16.22666,1,NA
"23127",2019-08-22 14:00:00,2019-08-22,16.23653,1,NA
"23128",2019-08-22 15:00:00,2019-08-22,16.63015,1,NA
"23129",2019-08-22 16:00:00,NA,NA,NA,NA
"23130",2019-08-22 17:00:00,2019-08-22,19.934935,1,NA
"23131",2019-08-22 18:00:00,2019-08-22,20.556645,1,NA
"23132",2019-08-22 19:00:00,2019-08-22,22.296695,1,NA
"23133",2019-08-22 20:00:00,2019-08-22,22.026865,1,NA
"23134",2019-08-22 21:00:00,NA,NA,NA,NA
"23135",2019-08-22 22:00:00,2019-08-22,26.48038,1,NA
"23136",2019-08-22 23:00:00,2019-08-22,26.80242,1,NA
"23137",2019-08-23 00:00:00,2019-08-23,26.302535,1,NA
"23138",2019-08-23 01:00:00,NA,NA,NA,NA
"23139",2019-08-23 02:00:00,NA,NA,NA,NA
"23140",2019-08-23 03:00:00,2019-08-23,18.309505,1,NA
"23141",2019-08-23 04:00:00,2019-08-23,17.335155,1,NA
"23142",2019-08-23 05:00:00,2019-08-23,16.183965,1,NA
"23143",2019-08-23 06:00:00,2019-08-23,15.327475,1,NA
"23144",2019-08-23 07:00:00,2019-08-23,15.36732,1,NA
"23145",2019-08-23 08:00:00,2019-08-23,15.58119,1,NA
"23146",2019-08-23 09:00:00,2019-08-23,15.477325,1,NA
"23147",2019-08-23 10:00:00,2019-08-23,15.413125,1,NA
"23148",2019-08-23 11:00:00,2019-08-23,15.44683,1,NA
"23149",2019-08-23 12:00:00,2019-08-23,15.14234,1,NA
"23150",2019-08-23 13:00:00,2019-08-23,14.9898,1,NA
"23151",2019-08-23 14:00:00,2019-08-23,15.61747,1,NA
"23152",2019-08-23 15:00:00,2019-08-23,16.70789,1,NA
"23153",2019-08-23 16:00:00,2019-08-23,16.81865,1,NA
"23154",2019-08-23 17:00:00,2019-08-23,17.190495,1,NA
"23155",2019-08-23 18:00:00,2019-08-23,17.58139,1,NA
"23156",2019-08-23 19:00:00,2019-08-23,17.72557,1,NA
"23157",2019-08-23 20:00:00,2019-08-23,18.04782,1,NA
"23158",2019-08-23 21:00:00,2019-08-23,18.08174,1,NA
"23159",2019-08-23 22:00:00,2019-08-23,17.39547,1,NA
"23160",2019-08-23 23:00:00,2019-08-23,17.17517,1,NA
"23161",2019-08-24 00:00:00,2019-08-24,16.96847,1,NA
"23162",2019-08-24 01:00:00,2019-08-24,16.55555,1,NA
"23163",2019-08-24 02:00:00,2019-08-24,15.695245,1,NA
"23164",2019-08-24 03:00:00,2019-08-24,15.67572,1,NA
"23165",2019-08-24 04:00:00,2019-08-24,15.521525,1,NA
"23166",2019-08-24 05:00:00,2019-08-24,15.561625,1,NA
"23167",2019-08-24 06:00:00,2019-08-24,15.62878,1,NA
"23168",2019-08-24 07:00:00,2019-08-24,15.66712,1,NA
"23169",2019-08-24 08:00:00,2019-08-24,15.64946,1,NA
"23170",2019-08-24 09:00:00,2019-08-24,15.673165,1,NA
"23171",2019-08-24 10:00:00,2019-08-24,15.62772,1,NA
"23172",2019-08-24 11:00:00,2019-08-24,15.52162,1,NA
"23173",2019-08-24 12:00:00,2019-08-24,15.35851,1,NA
"23174",2019-08-24 13:00:00,2019-08-24,15.16493,1,NA
"23175",2019-08-24 14:00:00,2019-08-24,15.16453,1,NA
"23176",2019-08-24 15:00:00,2019-08-24,15.3212,1,NA
"23177",2019-08-24 16:00:00,2019-08-24,15.422305,1,NA
"23178",2019-08-24 17:00:00,NA,NA,NA,NA
"23179",2019-08-24 18:00:00,2019-08-24,16.66557,1,NA
"23180",2019-08-24 19:00:00,2019-08-24,16.93692,1,NA
"23181",2019-08-24 20:00:00,2019-08-24,18.45613,1,NA
"23182",2019-08-24 21:00:00,2019-08-24,19.529125,1,NA
"23183",2019-08-24 22:00:00,2019-08-24,20.20949,1,NA
"23184",2019-08-24 23:00:00,2019-08-24,20.534505,1,NA
"23185",2019-08-25 00:00:00,2019-08-25,20.07056,1,NA
"23186",2019-08-25 01:00:00,2019-08-25,19.810335,1,NA
"23187",2019-08-25 02:00:00,2019-08-25,18.29332,1,NA
"23188",2019-08-25 03:00:00,2019-08-25,16.69008,1,NA
"23189",2019-08-25 04:00:00,2019-08-25,16.19273,1,NA
"23190",2019-08-25 05:00:00,2019-08-25,15.71767,1,NA
"23191",2019-08-25 06:00:00,2019-08-25,15.975475,1,NA
"23192",2019-08-25 07:00:00,2019-08-25,15.512385,1,NA
"23193",2019-08-25 08:00:00,2019-08-25,15.384085,1,NA
"23194",2019-08-25 09:00:00,2019-08-25,15.25894,1,NA
"23195",2019-08-25 10:00:00,2019-08-25,15.141285,1,NA
"23196",2019-08-25 11:00:00,2019-08-25,15.12558,1,NA
"23197",2019-08-25 12:00:00,2019-08-25,14.85409,1,NA
"23198",2019-08-25 13:00:00,2019-08-25,14.718435,1,NA
"23199",2019-08-25 14:00:00,2019-08-25,14.837415,1,NA
"23200",2019-08-25 15:00:00,2019-08-25,17.216955,1,NA
"23201",2019-08-25 16:00:00,2019-08-25,17.33165,1,NA
"23202",2019-08-25 17:00:00,2019-08-25,16.427665,1,NA
"23203",2019-08-25 18:00:00,2019-08-25,17.912135,1,NA
"23204",2019-08-25 19:00:00,2019-08-25,18.22828,1,NA
"23205",2019-08-25 20:00:00,2019-08-25,19.39497,1,NA
"23206",2019-08-25 21:00:00,2019-08-25,20.85745,1,NA
"23207",2019-08-25 22:00:00,2019-08-25,24.68793,1,NA
"23208",2019-08-25 23:00:00,2019-08-25,24.18172,1,NA
"23209",2019-08-26 00:00:00,2019-08-26,23.85978,1,NA
"23210",2019-08-26 01:00:00,2019-08-26,23.21589,1,NA
"23211",2019-08-26 02:00:00,NA,NA,NA,NA
"23212",2019-08-26 03:00:00,2019-08-26,18.27636,1,NA
"23213",2019-08-26 04:00:00,2019-08-26,17.525975,1,NA
"23214",2019-08-26 05:00:00,2019-08-26,16.676005,1,NA
"23215",2019-08-26 06:00:00,2019-08-26,16.139655,1,NA
"23216",2019-08-26 07:00:00,2019-08-26,15.624705,1,NA
"23217",2019-08-26 08:00:00,2019-08-26,15.46502,1,NA
"23218",2019-08-26 09:00:00,2019-08-26,14.88797,1,NA
"23219",2019-08-26 10:00:00,2019-08-26,14.25048,1,NA
"23220",2019-08-26 11:00:00,2019-08-26,13.819375,1,NA
"23221",2019-08-26 12:00:00,2019-08-26,13.829175,1,NA
"23222",2019-08-26 13:00:00,2019-08-26,13.87983,1,NA
"23223",2019-08-26 14:00:00,NA,NA,NA,NA
"23224",2019-08-26 15:00:00,2019-08-26,16.652465,1,NA
"23225",2019-08-26 16:00:00,2019-08-26,17.3228,1,NA
"23226",2019-08-26 17:00:00,2019-08-26,18.623225,1,NA
"23227",2019-08-26 18:00:00,2019-08-26,20.283545,1,NA
"23228",2019-08-26 19:00:00,2019-08-26,21.46626,1,NA
"23229",2019-08-26 20:00:00,2019-08-26,20.923755,1,NA
"23230",2019-08-26 21:00:00,2019-08-26,20.6441,1,NA
"23231",2019-08-26 22:00:00,2019-08-26,22.604195,1,NA
"23232",2019-08-26 23:00:00,2019-08-26,23.31759,1,NA
"23233",2019-08-27 00:00:00,2019-08-27,22.55506,1,NA
"23234",2019-08-27 01:00:00,2019-08-27,21.361295,1,NA
"23235",2019-08-27 02:00:00,2019-08-27,19.6143,1,NA
"23236",2019-08-27 03:00:00,2019-08-27,18.24197,1,NA
"23237",2019-08-27 04:00:00,2019-08-27,17.641775,1,NA
"23238",2019-08-27 05:00:00,2019-08-27,16.82852,1,NA
"23239",2019-08-27 06:00:00,2019-08-27,15.60732,1,NA
"23240",2019-08-27 07:00:00,2019-08-27,15.173915,1,NA
"23241",2019-08-27 08:00:00,2019-08-27,14.71824,1,NA
"23242",2019-08-27 09:00:00,2019-08-27,14.515525,1,NA
"23243",2019-08-27 10:00:00,2019-08-27,14.46725,1,NA
"23244",2019-08-27 11:00:00,2019-08-27,14.18426,1,NA
"23245",2019-08-27 12:00:00,2019-08-27,13.887475,1,NA
"23246",2019-08-27 13:00:00,2019-08-27,13.45589,1,NA
"23247",2019-08-27 14:00:00,NA,NA,NA,NA
"23248",2019-08-27 15:00:00,2019-08-27,16.31118,1,NA
"23249",2019-08-27 16:00:00,2019-08-27,17.16589,1,NA
"23250",2019-08-27 17:00:00,2019-08-27,16.85212,1,NA
"23251",2019-08-27 18:00:00,2019-08-27,17.32702,1,NA
"23252",2019-08-27 19:00:00,2019-08-27,17.587045,1,NA
"23253",2019-08-27 20:00:00,2019-08-27,20.77143,1,NA
"23254",2019-08-27 21:00:00,2019-08-27,22.59325,1,NA
"23255",2019-08-27 22:00:00,2019-08-27,23.312835,1,NA
"23256",2019-08-27 23:00:00,2019-08-27,23.07166,1,NA
"23257",2019-08-28 00:00:00,2019-08-28,22.03203,1,NA
"23258",2019-08-28 01:00:00,2019-08-28,21.18644,1,NA
"23259",2019-08-28 02:00:00,2019-08-28,19.18949,1,NA
"23260",2019-08-28 03:00:00,2019-08-28,16.5821,1,NA
"23261",2019-08-28 04:00:00,2019-08-28,15.66637,1,NA
"23262",2019-08-28 05:00:00,2019-08-28,15.317825,1,NA
"23263",2019-08-28 06:00:00,2019-08-28,15.393645,1,NA
"23264",2019-08-28 07:00:00,2019-08-28,15.828245,1,NA
"23265",2019-08-28 08:00:00,2019-08-28,15.24318,1,NA
"23266",2019-08-28 09:00:00,2019-08-28,14.937955,1,NA
"23267",2019-08-28 10:00:00,2019-08-28,14.862465,1,NA
"23268",2019-08-28 11:00:00,2019-08-28,14.95524,1,NA
"23269",2019-08-28 12:00:00,2019-08-28,15.05729,1,NA
"23270",2019-08-28 13:00:00,2019-08-28,14.96211,1,NA
"23271",2019-08-28 14:00:00,2019-08-28,15.09051,1,NA
"23272",2019-08-28 15:00:00,2019-08-28,15.22466,1,NA
"23273",2019-08-28 16:00:00,NA,NA,NA,NA
"23274",2019-08-28 17:00:00,NA,NA,NA,NA
"23275",2019-08-28 18:00:00,2019-08-28,16.93692,1,NA
"23276",2019-08-28 19:00:00,2019-08-28,17.20829,1,NA
"23277",2019-08-28 20:00:00,2019-08-28,17.61535,1,NA
"23278",2019-08-28 21:00:00,2019-08-28,17.78495,1,NA
"23279",2019-08-28 22:00:00,2019-08-28,18.234015,1,NA
"23280",2019-08-28 23:00:00,2019-08-28,18.40399,1,NA
"23281",2019-08-29 00:00:00,2019-08-29,18.31636,1,NA
"23282",2019-08-29 01:00:00,2019-08-29,18.30954,1,NA
"23283",2019-08-29 02:00:00,NA,NA,NA,NA
"23284",2019-08-29 03:00:00,2019-08-29,16.86311,1,NA
"23285",2019-08-29 04:00:00,2019-08-29,16.83621,1,NA
"23286",2019-08-29 05:00:00,2019-08-29,16.90532,1,NA
"23287",2019-08-29 06:00:00,2019-08-29,16.99093,1,NA
"23288",2019-08-29 07:00:00,2019-08-29,17.10896,1,NA
"23289",2019-08-29 08:00:00,2019-08-29,17.142675,1,NA
"23290",2019-08-29 09:00:00,2019-08-29,17.17669,1,NA
"23291",2019-08-29 10:00:00,2019-08-29,17.22768,1,NA
"23292",2019-08-29 11:00:00,2019-08-29,17.320655,1,NA
"23293",2019-08-29 12:00:00,2019-08-29,17.45885,1,NA
"23294",2019-08-29 13:00:00,2019-08-29,17.64253,1,NA
"23295",2019-08-29 14:00:00,2019-08-29,17.794705,1,NA
"23296",2019-08-29 15:00:00,2019-08-29,18.61605,1,NA
"23297",2019-08-29 16:00:00,2019-08-29,18.62451,1,NA
"23298",2019-08-29 17:00:00,2019-08-29,19.376935,1,NA
"23299",2019-08-29 18:00:00,2019-08-29,21.01702,1,NA
"23300",2019-08-29 19:00:00,2019-08-29,21.406805,1,NA
"23301",2019-08-29 20:00:00,2019-08-29,21.62715,1,NA
"23302",2019-08-29 21:00:00,2019-08-29,21.77969,1,NA
"23303",2019-08-29 22:00:00,2019-08-29,21.94918,1,NA
"23304",2019-08-29 23:00:00,2019-08-29,21.81359,1,NA
"23305",2019-08-30 00:00:00,2019-08-30,21.45765,1,NA
"23306",2019-08-30 01:00:00,NA,NA,NA,NA
"23307",2019-08-30 02:00:00,NA,NA,NA,NA
"23308",2019-08-30 03:00:00,2019-08-30,19.099315,1,NA
"23309",2019-08-30 04:00:00,2019-08-30,18.30223,1,NA
"23310",2019-08-30 05:00:00,2019-08-30,17.75774,1,NA
"23311",2019-08-30 06:00:00,2019-08-30,17.59175,1,NA
"23312",2019-08-30 07:00:00,2019-08-30,17.21842,1,NA
"23313",2019-08-30 08:00:00,2019-08-30,17.12988,1,NA
"23314",2019-08-30 09:00:00,2019-08-30,16.95293,1,NA
"23315",2019-08-30 10:00:00,2019-08-30,16.5489,1,NA
"23316",2019-08-30 11:00:00,2019-08-30,16.53124,1,NA
"23317",2019-08-30 12:00:00,2019-08-30,15.95549,1,NA
"23318",2019-08-30 13:00:00,2019-08-30,15.93795,1,NA
"23319",2019-08-30 14:00:00,2019-08-30,16.563385,1,NA
"23320",2019-08-30 15:00:00,2019-08-30,16.86542,1,NA
"23321",2019-08-30 16:00:00,2019-08-30,17.88322,1,NA
"23322",2019-08-30 17:00:00,2019-08-30,17.550195,1,NA
"23323",2019-08-30 18:00:00,2019-08-30,18.380995,1,NA
"23324",2019-08-30 19:00:00,2019-08-30,18.61343,1,NA
"23325",2019-08-30 20:00:00,2019-08-30,18.88438,1,NA
"23326",2019-08-30 21:00:00,2019-08-30,19.901675,1,NA
"23327",2019-08-30 22:00:00,2019-08-30,19.71517,1,NA
"23328",2019-08-30 23:00:00,2019-08-30,22.08489,1,NA
"23329",2019-08-31 00:00:00,2019-08-31,22.059355,1,NA
"23330",2019-08-31 01:00:00,2019-08-31,21.98308,1,NA
"23331",2019-08-31 02:00:00,NA,NA,NA,NA
"23332",2019-08-31 03:00:00,2019-08-31,19.013235,1,NA
"23333",2019-08-31 04:00:00,2019-08-31,18.34698,1,NA
"23334",2019-08-31 05:00:00,2019-08-31,18.26604,1,NA
"23335",2019-08-31 06:00:00,2019-08-31,17.57792,1,NA
"23336",2019-08-31 07:00:00,2019-08-31,16.43026,1,NA
"23337",2019-08-31 08:00:00,2019-08-31,16.20435,1,NA
"23338",2019-08-31 09:00:00,2019-08-31,16.04605,1,NA
"23339",2019-08-31 10:00:00,2019-08-31,15.957805,1,NA
"23340",2019-08-31 11:00:00,2019-08-31,15.93382,1,NA
"23341",2019-08-31 12:00:00,2019-08-31,15.883675,1,NA
"23342",2019-08-31 13:00:00,2019-08-31,15.86999,1,NA
"23343",2019-08-31 14:00:00,NA,NA,NA,NA
"23344",2019-08-31 15:00:00,NA,NA,NA,NA
"23345",2019-08-31 16:00:00,2019-08-31,17.985615,1,NA
"23346",2019-08-31 17:00:00,2019-08-31,18.313245,1,NA
"23347",2019-08-31 18:00:00,2019-08-31,20.20555,1,NA
"23348",2019-08-31 19:00:00,2019-08-31,21.67799,1,NA
"23349",2019-08-31 20:00:00,2019-08-31,22.13562,1,NA
"23350",2019-08-31 21:00:00,2019-08-31,21.71417,1,NA
"23351",2019-08-31 22:00:00,2019-08-31,22.93219,1,NA
"23352",2019-08-31 23:00:00,2019-08-31,23.2747,1,NA
"23353",2019-09-01 00:00:00,2019-09-01,23.18584,1,NA
"23354",2019-09-01 01:00:00,2019-09-01,23.007385,1,NA
"23355",2019-09-01 02:00:00,2019-09-01,22.045065,1,NA
"23356",2019-09-01 03:00:00,2019-09-01,20.93724,1,NA
"23357",2019-09-01 04:00:00,2019-09-01,20.243125,1,NA
"23358",2019-09-01 05:00:00,2019-09-01,20.10006,1,NA
"23359",2019-09-01 06:00:00,2019-09-01,19.14178,1,NA
"23360",2019-09-01 07:00:00,2019-09-01,17.9908,1,NA
"23361",2019-09-01 08:00:00,2019-09-01,17.96691,1,NA
"23362",2019-09-01 09:00:00,2019-09-01,17.26127,1,NA
"23363",2019-09-01 10:00:00,2019-09-01,17.31736,1,NA
"23364",2019-09-01 11:00:00,2019-09-01,16.462445,1,NA
"23365",2019-09-01 12:00:00,2019-09-01,16.513285,1,NA
"23366",2019-09-01 13:00:00,2019-09-01,16.41295,1,NA
"23367",2019-09-01 14:00:00,NA,NA,NA,NA
"23368",2019-09-01 15:00:00,2019-09-01,19.24023,1,NA
"23369",2019-09-01 16:00:00,2019-09-01,19.37123,1,NA
"23370",2019-09-01 17:00:00,2019-09-01,19.38134,1,NA
"23371",2019-09-01 18:00:00,2019-09-01,21.08635,1,NA
"23372",2019-09-01 19:00:00,2019-09-01,21.664765,1,NA
"23373",2019-09-01 20:00:00,2019-09-01,22.365065,1,NA
"23374",2019-09-01 21:00:00,2019-09-01,22.157565,1,NA
"23375",2019-09-01 22:00:00,2019-09-01,21.385645,1,NA
"23376",2019-09-01 23:00:00,2019-09-01,22.15254,1,NA
"23377",2019-09-02 00:00:00,2019-09-02,22.739535,1,NA
"23378",2019-09-02 01:00:00,2019-09-02,21.53849,1,NA
"23379",2019-09-02 02:00:00,2019-09-02,20.798195,1,NA
"23380",2019-09-02 03:00:00,2019-09-02,20.75095,1,NA
"23381",2019-09-02 04:00:00,2019-09-02,19.574165,1,NA
"23382",2019-09-02 05:00:00,2019-09-02,18.22591,1,NA
"23383",2019-09-02 06:00:00,2019-09-02,17.793435,1,NA
"23384",2019-09-02 07:00:00,2019-09-02,17.27037,1,NA
"23385",2019-09-02 08:00:00,2019-09-02,16.96334,1,NA
"23386",2019-09-02 09:00:00,2019-09-02,17.108915,1,NA
"23387",2019-09-02 10:00:00,2019-09-02,16.84006,1,NA
"23388",2019-09-02 11:00:00,2019-09-02,16.643495,1,NA
"23389",2019-09-02 12:00:00,2019-09-02,16.105335,1,NA
"23390",2019-09-02 13:00:00,2019-09-02,15.741955,1,NA
"23391",2019-09-02 14:00:00,2019-09-02,16.31107,1,NA
"23392",2019-09-02 15:00:00,2019-09-02,17.17847,1,NA
"23393",2019-09-02 16:00:00,2019-09-02,16.809805,1,NA
"23394",2019-09-02 17:00:00,2019-09-02,16.65707,1,NA
"23395",2019-09-02 18:00:00,2019-09-02,17.318535,1,NA
"23396",2019-09-02 19:00:00,2019-09-02,19.07095,1,NA
"23397",2019-09-02 20:00:00,2019-09-02,19.86745,1,NA
"23398",2019-09-02 21:00:00,2019-09-02,21.25435,1,NA
"23399",2019-09-02 22:00:00,2019-09-02,22.59325,1,NA
"23400",2019-09-02 23:00:00,2019-09-02,22.423485,1,NA
"23401",2019-09-03 00:00:00,2019-09-03,21.480295,1,NA
"23402",2019-09-03 01:00:00,2019-09-03,21.053025,1,NA
"23403",2019-09-03 02:00:00,2019-09-03,19.502095,1,NA
"23404",2019-09-03 03:00:00,2019-09-03,18.479935,1,NA
"23405",2019-09-03 04:00:00,2019-09-03,17.318805,1,NA
"23406",2019-09-03 05:00:00,2019-09-03,16.464065,1,NA
"23407",2019-09-03 06:00:00,2019-09-03,16.29569,1,NA
"23408",2019-09-03 07:00:00,2019-09-03,15.87688,1,NA
"23409",2019-09-03 08:00:00,2019-09-03,15.46429,1,NA
"23410",2019-09-03 09:00:00,2019-09-03,15.05769,1,NA
"23411",2019-09-03 10:00:00,2019-09-03,14.726725,1,NA
"23412",2019-09-03 11:00:00,2019-09-03,14.667685,1,NA
"23413",2019-09-03 12:00:00,2019-09-03,14.58154,1,NA
"23414",2019-09-03 13:00:00,NA,NA,NA,NA
"23415",2019-09-03 14:00:00,2019-09-03,13.59972,1,NA
"23416",2019-09-03 15:00:00,2019-09-03,13.716925,1,NA
"23417",2019-09-03 16:00:00,2019-09-03,13.88439,1,NA
"23418",2019-09-03 17:00:00,2019-09-03,14.362,1,NA
"23419",2019-09-03 18:00:00,2019-09-03,15.29238,1,NA
"23420",2019-09-03 19:00:00,2019-09-03,15.738045,1,NA
"23421",2019-09-03 20:00:00,2019-09-03,16.09914,1,NA
"23422",2019-09-03 21:00:00,NA,NA,NA,NA
"23423",2019-09-03 22:00:00,2019-09-03,21.080065,1,NA
"23424",2019-09-03 23:00:00,2019-09-03,21.02451,1,NA
"23425",2019-09-04 00:00:00,2019-09-04,21.806995,1,NA
"23426",2019-09-04 01:00:00,2019-09-04,20.88953,1,NA
"23427",2019-09-04 02:00:00,2019-09-04,19.95584,1,NA
"23428",2019-09-04 03:00:00,2019-09-04,19.166405,1,NA
"23429",2019-09-04 04:00:00,2019-09-04,18.34901,1,NA
"23430",2019-09-04 05:00:00,2019-09-04,17.05055,1,NA
"23431",2019-09-04 06:00:00,2019-09-04,14.95486,1,NA
"23432",2019-09-04 07:00:00,2019-09-04,14.953425,1,NA
"23433",2019-09-04 08:00:00,2019-09-04,15.090675,1,NA
"23434",2019-09-04 09:00:00,2019-09-04,14.946505,1,NA
"23435",2019-09-04 10:00:00,2019-09-04,14.616415,1,NA
"23436",2019-09-04 11:00:00,2019-09-04,14.10725,1,NA
"23437",2019-09-04 12:00:00,2019-09-04,13.975795,1,NA
"23438",2019-09-04 13:00:00,2019-09-04,14.017115,1,NA
"23439",2019-09-04 14:00:00,2019-09-04,14.03948,1,NA
"23440",2019-09-04 15:00:00,2019-09-04,14.20912,1,NA
"23441",2019-09-04 16:00:00,NA,NA,NA,NA
"23442",2019-09-04 17:00:00,2019-09-04,15.95158,1,NA
"23443",2019-09-04 18:00:00,2019-09-04,16.69126,1,NA
"23444",2019-09-04 19:00:00,2019-09-04,17.31006,1,NA
"23445",2019-09-04 20:00:00,2019-09-04,17.841255,1,NA
"23446",2019-09-04 21:00:00,2019-09-04,17.96523,1,NA
"23447",2019-09-04 22:00:00,2019-09-04,20.15283,1,NA
"23448",2019-09-04 23:00:00,2019-09-04,20.76493,1,NA
"23449",2019-09-05 00:00:00,2019-09-05,19.81159,1,NA
"23450",2019-09-05 01:00:00,2019-09-05,18.38546,1,NA
"23451",2019-09-05 02:00:00,2019-09-05,16.59757,1,NA
"23452",2019-09-05 03:00:00,2019-09-05,15.99393,1,NA
"23453",2019-09-05 04:00:00,2019-09-05,16.20113,1,NA
"23454",2019-09-05 05:00:00,2019-09-05,15.59863,1,NA
"23455",2019-09-05 06:00:00,2019-09-05,15.641285,1,NA
"23456",2019-09-05 07:00:00,2019-09-05,15.18219,1,NA
"23457",2019-09-05 08:00:00,2019-09-05,14.78585,1,NA
"23458",2019-09-05 09:00:00,2019-09-05,14.48063,1,NA
"23459",2019-09-05 10:00:00,2019-09-05,14.311345,1,NA
"23460",2019-09-05 11:00:00,2019-09-05,14.31946,1,NA
"23461",2019-09-05 12:00:00,2019-09-05,14.3449,1,NA
"23462",2019-09-05 13:00:00,2019-09-05,14.530515,1,NA
"23463",2019-09-05 14:00:00,2019-09-05,14.54819,1,NA
"23464",2019-09-05 15:00:00,NA,NA,NA,NA
"23465",2019-09-05 16:00:00,2019-09-05,15.352125,1,NA
"23466",2019-09-05 17:00:00,2019-09-05,15.496695,1,NA
"23467",2019-09-05 18:00:00,2019-09-05,15.929985,1,NA
"23468",2019-09-05 19:00:00,NA,NA,NA,NA
"23469",2019-09-05 20:00:00,2019-09-05,19.86672,1,NA
"23470",2019-09-05 21:00:00,2019-09-05,20.921805,1,NA
"23471",2019-09-05 22:00:00,2019-09-05,20.916515,1,NA
"23472",2019-09-05 23:00:00,2019-09-05,21.764365,1,NA
"23473",2019-09-06 00:00:00,2019-09-06,21.70315,1,NA
"23474",2019-09-06 01:00:00,2019-09-06,21.61017,1,NA
"23475",2019-09-06 02:00:00,NA,NA,NA,NA
"23476",2019-09-06 03:00:00,2019-09-06,17.519555,1,NA
"23477",2019-09-06 04:00:00,2019-09-06,17.22311,1,NA
"23478",2019-09-06 05:00:00,2019-09-06,16.59144,1,NA
"23479",2019-09-06 06:00:00,2019-09-06,15.936695,1,NA
"23480",2019-09-06 07:00:00,2019-09-06,15.90318,1,NA
"23481",2019-09-06 08:00:00,2019-09-06,15.36211,1,NA
"23482",2019-09-06 09:00:00,2019-09-06,15.05742,1,NA
"23483",2019-09-06 10:00:00,2019-09-06,14.27757,1,NA
"23484",2019-09-06 11:00:00,2019-09-06,14.09217,1,NA
"23485",2019-09-06 12:00:00,2019-09-06,14.158565,1,NA
"23486",2019-09-06 13:00:00,2019-09-06,13.93757,1,NA
"23487",2019-09-06 14:00:00,2019-09-06,13.59869,1,NA
"23488",2019-09-06 15:00:00,2019-09-06,13.649055,1,NA
"23489",2019-09-06 16:00:00,2019-09-06,14.07184,1,NA
"23490",2019-09-06 17:00:00,2019-09-06,14.65529,1,NA
"23491",2019-09-06 18:00:00,2019-09-06,14.91852,1,NA
"23492",2019-09-06 19:00:00,2019-09-06,14.68995,1,NA
"23493",2019-09-06 20:00:00,2019-09-06,15.52822,1,NA
"23494",2019-09-06 21:00:00,2019-09-06,19.05676,1,NA
"23495",2019-09-06 22:00:00,2019-09-06,19.376195,1,NA
"23496",2019-09-06 23:00:00,2019-09-06,18.80917,1,NA
"23497",2019-09-07 00:00:00,2019-09-07,19.48006,1,NA
"23498",2019-09-07 01:00:00,2019-09-07,19.45911,1,NA
"23499",2019-09-07 02:00:00,2019-09-07,18.01492,1,NA
"23500",2019-09-07 03:00:00,2019-09-07,17.68643,1,NA
"23501",2019-09-07 04:00:00,2019-09-07,16.72753,1,NA
"23502",2019-09-07 05:00:00,2019-09-07,16.21627,1,NA
"23503",2019-09-07 06:00:00,2019-09-07,14.49472,1,NA
"23504",2019-09-07 07:00:00,2019-09-07,14.54852,1,NA
"23505",2019-09-07 08:00:00,2019-09-07,14.583825,1,NA
"23506",2019-09-07 09:00:00,2019-09-07,14.61645,1,NA
"23507",2019-09-07 10:00:00,2019-09-07,14.3621,1,NA
"23508",2019-09-07 11:00:00,2019-09-07,14.23419,1,NA
"23509",2019-09-07 12:00:00,2019-09-07,14.684915,1,NA
"23510",2019-09-07 13:00:00,2019-09-07,14.85279,1,NA
"23511",2019-09-07 14:00:00,2019-09-07,15.191065,1,NA
"23512",2019-09-07 15:00:00,2019-09-07,15.747505,1,NA
"23513",2019-09-07 16:00:00,2019-09-07,15.807635,1,NA
"23514",2019-09-07 17:00:00,2019-09-07,16.47314,1,NA
