"","datetime","date","salinity","sea_water_practical_salinity_qc_agg","month_yr"
"9421",2018-01-28,2018-01-28,23.29,1,"2018-01"
"9422",2018-01-28,2018-01-28,24.11,1,"2018-01"
"9423",NA,NA,NA,NA,NA
"9424",2018-01-28,2018-01-28,27.81,1,"2018-01"
"9425",2018-01-28,2018-01-28,29.02,1,"2018-01"
"9426",2018-01-28,2018-01-28,29.045,1,"2018-01"
"9427",2018-01-28,2018-01-28,29.73,1,"2018-01"
"9428",2018-01-28,2018-01-28,29.22,1,"2018-01"
"9429",2018-01-28,2018-01-28,25.94,1,"2018-01"
"9430",2018-01-28,2018-01-28,24.9,1,"2018-01"
"9431",2018-01-28,2018-01-28,24.53,1,"2018-01"
"9432",2018-01-28,2018-01-28,23.95,1,"2018-01"
"9433",2018-01-29,2018-01-29,23.055,1,"2018-01"
"9434",2018-01-29,2018-01-29,21.51,1,"2018-01"
"9435",2018-01-29,2018-01-29,21.58,1,"2018-01"
"9436",2018-01-29,2018-01-29,21.73,1,"2018-01"
"9437",NA,NA,NA,NA,NA
"9438",2018-01-29,2018-01-29,25.97,1,"2018-01"
"9439",2018-01-29,2018-01-29,27.665,1,"2018-01"
"9440",2018-01-29,2018-01-29,27.73,1,"2018-01"
"9441",2018-01-29,2018-01-29,28.525,1,"2018-01"
"9442",2018-01-29,2018-01-29,28.76,1,"2018-01"
"9443",NA,NA,NA,NA,NA
"9444",2018-01-29,2018-01-29,24.15,1,"2018-01"
"9445",2018-01-29,2018-01-29,24.05,1,"2018-01"
"9446",2018-01-29,2018-01-29,23.855,1,"2018-01"
"9447",2018-01-29,2018-01-29,24.44,1,"2018-01"
"9448",2018-01-29,2018-01-29,27.44,3,"2018-01"
"9449",2018-01-29,2018-01-29,28.93,1,"2018-01"
"9450",2018-01-29,2018-01-29,29.045,1,"2018-01"
"9451",2018-01-29,2018-01-29,29.805,1,"2018-01"
"9452",2018-01-29,2018-01-29,30.115,1,"2018-01"
"9453",2018-01-29,2018-01-29,28.72,1,"2018-01"
"9454",2018-01-29,2018-01-29,25.65,1,"2018-01"
"9455",2018-01-29,2018-01-29,25.2,1,"2018-01"
"9456",2018-01-29,2018-01-29,24.68,1,"2018-01"
"9457",2018-01-30,2018-01-30,24.09,1,"2018-01"
"9458",NA,NA,NA,NA,NA
"9459",2018-01-30,2018-01-30,21.85,1,"2018-01"
"9460",2018-01-30,2018-01-30,21.765,1,"2018-01"
"9461",2018-01-30,2018-01-30,22.01,1,"2018-01"
"9462",NA,NA,NA,NA,NA
"9463",2018-01-30,2018-01-30,26.555,1,"2018-01"
"9464",2018-01-30,2018-01-30,28.32,1,"2018-01"
"9465",2018-01-30,2018-01-30,28.495,1,"2018-01"
"9466",2018-01-30,2018-01-30,29.18,1,"2018-01"
"9467",2018-01-30,2018-01-30,28.725,1,"2018-01"
"9468",NA,NA,NA,NA,NA
"9469",2018-01-30,2018-01-30,24.44,1,"2018-01"
"9470",2018-01-30,2018-01-30,24.23,1,"2018-01"
"9471",2018-01-30,2018-01-30,24.375,1,"2018-01"
"9472",2018-01-30,2018-01-30,24.4,1,"2018-01"
"9473",NA,NA,NA,NA,NA
"9474",2018-01-30,2018-01-30,29.03,1,"2018-01"
"9475",2018-01-30,2018-01-30,29.46,1,"2018-01"
"9476",2018-01-30,2018-01-30,29.86,1,"2018-01"
"9477",2018-01-30,2018-01-30,29.91,1,"2018-01"
"9478",2018-01-30,2018-01-30,29.38,1,"2018-01"
"9479",2018-01-30,2018-01-30,26.18,1,"2018-01"
"9480",NA,NA,NA,NA,NA
"9481",2018-01-31,2018-01-31,24.93,1,"2018-01"
"9482",2018-01-31,2018-01-31,23.285,1,"2018-01"
"9483",2018-01-31,2018-01-31,22.445,1,"2018-01"
"9484",2018-01-31,2018-01-31,22.08,1,"2018-01"
"9485",2018-01-31,2018-01-31,22.115,1,"2018-01"
"9486",2018-01-31,2018-01-31,22.655,1,"2018-01"
"9487",NA,NA,NA,NA,NA
"9488",2018-01-31,2018-01-31,28.11,1,"2018-01"
"9489",2018-01-31,2018-01-31,29.09,1,"2018-01"
"9490",2018-01-31,2018-01-31,29.61,1,"2018-01"
"9491",2018-01-31,2018-01-31,29.745,1,"2018-01"
"9492",2018-01-31,2018-01-31,29.08,1,"2018-01"
"9493",NA,NA,NA,NA,NA
"9494",2018-01-31,2018-01-31,25.17,1,"2018-01"
"9495",2018-01-31,2018-01-31,25.24,1,"2018-01"
"9496",2018-01-31,2018-01-31,25.42,1,"2018-01"
"9497",2018-01-31,2018-01-31,25.47,1,"2018-01"
"9498",NA,NA,NA,NA,NA
"9499",2018-01-31,2018-01-31,29.52,1,"2018-01"
"9500",2018-01-31,2018-01-31,30.095,1,"2018-01"
"9501",2018-01-31,2018-01-31,30.61,1,"2018-01"
"9502",2018-01-31,2018-01-31,30.495,1,"2018-01"
"9503",2018-01-31,2018-01-31,29.81,1,"2018-01"
"9504",2018-01-31,2018-01-31,27.235,1,"2018-01"
"9505",2018-02-01,2018-02-01,26.66,1,"2018-02"
"9506",2018-02-01,2018-02-01,25.71,1,"2018-02"
"9507",NA,NA,NA,NA,NA
"9508",2018-02-01,2018-02-01,22.99,1,"2018-02"
"9509",2018-02-01,2018-02-01,22.715,1,"2018-02"
"9510",2018-02-01,2018-02-01,22.83,1,"2018-02"
"9511",2018-02-01,2018-02-01,24.68,1,"2018-02"
"9512",2018-02-01,2018-02-01,27.89,1,"2018-02"
"9513",2018-02-01,2018-02-01,29.18,1,"2018-02"
"9514",2018-02-01,2018-02-01,29.43,1,"2018-02"
"9515",2018-02-01,2018-02-01,29.915,1,"2018-02"
"9516",2018-02-01,2018-02-01,29.66,1,"2018-02"
"9517",2018-02-01,2018-02-01,29.22,1,"2018-02"
"9518",NA,NA,NA,NA,NA
"9519",2018-02-01,2018-02-01,25.4,1,"2018-02"
"9520",2018-02-01,2018-02-01,25.42,1,"2018-02"
"9521",2018-02-01,2018-02-01,25.34,1,"2018-02"
"9522",2018-02-01,2018-02-01,25.3,1,"2018-02"
"9523",2018-02-01,2018-02-01,28.12,3,"2018-02"
"9524",2018-02-01,2018-02-01,29.58,1,"2018-02"
"9525",2018-02-01,2018-02-01,29.875,1,"2018-02"
"9526",2018-02-01,2018-02-01,30.685,1,"2018-02"
"9527",2018-02-01,2018-02-01,30.21,1,"2018-02"
"9528",NA,NA,NA,NA,NA
"9529",2018-02-02,2018-02-02,27.175,1,"2018-02"
"9530",2018-02-02,2018-02-02,26.54,1,"2018-02"
"9531",2018-02-02,2018-02-02,25.655,1,"2018-02"
"9532",NA,NA,NA,NA,NA
"9533",2018-02-02,2018-02-02,23.06,1,"2018-02"
"9534",2018-02-02,2018-02-02,22.515,1,"2018-02"
"9535",2018-02-02,2018-02-02,22.9,1,"2018-02"
"9536",NA,NA,NA,NA,NA
"9537",2018-02-02,2018-02-02,27.9,1,"2018-02"
"9538",2018-02-02,2018-02-02,29.345,1,"2018-02"
"9539",2018-02-02,2018-02-02,29.77,1,"2018-02"
"9540",2018-02-02,2018-02-02,30.03,1,"2018-02"
"9541",2018-02-02,2018-02-02,29.73,1,"2018-02"
"9542",NA,NA,NA,NA,NA
"9543",2018-02-02,2018-02-02,25.39,1,"2018-02"
"9544",2018-02-02,2018-02-02,25.65,1,"2018-02"
"9545",2018-02-02,2018-02-02,25.25,1,"2018-02"
"9546",2018-02-02,2018-02-02,25.1,1,"2018-02"
"9547",2018-02-02,2018-02-02,25.11,1,"2018-02"
"9548",NA,NA,NA,NA,NA
"9549",2018-02-02,2018-02-02,29.35,1,"2018-02"
"9550",2018-02-02,2018-02-02,29.895,1,"2018-02"
"9551",2018-02-02,2018-02-02,30.475,1,"2018-02"
"9552",2018-02-02,2018-02-02,29.87,1,"2018-02"
"9553",2018-02-03,2018-02-03,28.81,1,"2018-02"
"9554",2018-02-03,2018-02-03,26.85,1,"2018-02"
"9555",2018-02-03,2018-02-03,26.23,1,"2018-02"
"9556",2018-02-03,2018-02-03,25.14,1,"2018-02"
"9557",NA,NA,NA,NA,NA
"9558",2018-02-03,2018-02-03,22.48,1,"2018-02"
"9559",2018-02-03,2018-02-03,22.76,1,"2018-02"
"9560",2018-02-03,2018-02-03,22.98,1,"2018-02"
"9561",NA,NA,NA,NA,NA
"9562",2018-02-03,2018-02-03,28.94,1,"2018-02"
"9563",2018-02-03,2018-02-03,29.76,1,"2018-02"
"9564",2018-02-03,2018-02-03,30.06,1,"2018-02"
"9565",2018-02-03,2018-02-03,30.02,1,"2018-02"
"9566",2018-02-03,2018-02-03,29.55,1,"2018-02"
"9567",NA,NA,NA,NA,NA
"9568",2018-02-03,2018-02-03,25.545,1,"2018-02"
"9569",2018-02-03,2018-02-03,25.665,1,"2018-02"
"9570",2018-02-03,2018-02-03,25.065,1,"2018-02"
"9571",2018-02-03,2018-02-03,24.945,1,"2018-02"
"9572",2018-02-03,2018-02-03,25.19,1,"2018-02"
"9573",NA,NA,NA,NA,NA
"9574",2018-02-03,2018-02-03,28.82,1,"2018-02"
"9575",2018-02-03,2018-02-03,29.765,1,"2018-02"
"9576",2018-02-03,2018-02-03,30.15,1,"2018-02"
"9577",2018-02-04,2018-02-04,29.45,1,"2018-02"
"9578",NA,NA,NA,NA,NA
"9579",2018-02-04,2018-02-04,25.855,1,"2018-02"
"9580",2018-02-04,2018-02-04,25.63,1,"2018-02"
"9581",2018-02-04,2018-02-04,24.985,1,"2018-02"
"9582",NA,NA,NA,NA,NA
"9583",2018-02-04,2018-02-04,22.52,1,"2018-02"
"9584",2018-02-04,2018-02-04,22.7,1,"2018-02"
"9585",2018-02-04,2018-02-04,23.44,2,"2018-02"
"9586",NA,NA,NA,NA,NA
"9587",2018-02-04,2018-02-04,29.15,1,"2018-02"
"9588",2018-02-04,2018-02-04,29.685,1,"2018-02"
"9589",2018-02-04,2018-02-04,30.13,1,"2018-02"
"9590",2018-02-04,2018-02-04,30.13,1,"2018-02"
"9591",2018-02-04,2018-02-04,29.42,1,"2018-02"
"9592",NA,NA,NA,NA,NA
"9593",2018-02-04,2018-02-04,25.66,1,"2018-02"
"9594",2018-02-04,2018-02-04,25.505,1,"2018-02"
"9595",2018-02-04,2018-02-04,25.235,1,"2018-02"
"9596",2018-02-04,2018-02-04,25.175,1,"2018-02"
"9597",2018-02-04,2018-02-04,25.36,1,"2018-02"
"9598",NA,NA,NA,NA,NA
"9599",2018-02-04,2018-02-04,28.8,1,"2018-02"
"9600",2018-02-04,2018-02-04,29.77,1,"2018-02"
"9601",2018-02-05,2018-02-05,30.1,1,"2018-02"
"9602",2018-02-05,2018-02-05,29.56,1,"2018-02"
"9603",NA,NA,NA,NA,NA
"9604",2018-02-05,2018-02-05,25.235,1,"2018-02"
"9605",2018-02-05,2018-02-05,25.05,1,"2018-02"
"9606",2018-02-05,2018-02-05,24.3,1,"2018-02"
"9607",NA,NA,NA,NA,NA
"9608",2018-02-05,2018-02-05,22.61,1,"2018-02"
"9609",2018-02-05,2018-02-05,22.77,1,"2018-02"
"9610",NA,NA,NA,NA,NA
"9611",2018-02-05,2018-02-05,28.73,1,"2018-02"
"9612",2018-02-05,2018-02-05,29.26,1,"2018-02"
"9613",2018-02-05,2018-02-05,29.845,1,"2018-02"
"9614",2018-02-05,2018-02-05,30.01,1,"2018-02"
"9615",2018-02-05,2018-02-05,29.985,1,"2018-02"
"9616",NA,NA,NA,NA,NA
"9617",2018-02-05,2018-02-05,25.5,1,"2018-02"
"9618",2018-02-05,2018-02-05,25.61,1,"2018-02"
"9619",2018-02-05,2018-02-05,25.26,1,"2018-02"
"9620",2018-02-05,2018-02-05,24.94,1,"2018-02"
"9621",2018-02-05,2018-02-05,24.155,1,"2018-02"
"9622",2018-02-05,2018-02-05,24.88,1,"2018-02"
"9623",NA,NA,NA,NA,NA
"9624",2018-02-05,2018-02-05,28.065,2,"2018-02"
"9625",2018-02-06,2018-02-06,28.33,1,"2018-02"
"9626",2018-02-06,2018-02-06,29.71,1,"2018-02"
"9627",2018-02-06,2018-02-06,29.38,1,"2018-02"
"9628",2018-02-06,2018-02-06,24.57,1,"2018-02"
"9629",2018-02-06,2018-02-06,24.25,1,"2018-02"
"9630",2018-02-06,2018-02-06,24.035,1,"2018-02"
"9631",2018-02-06,2018-02-06,23.52,1,"2018-02"
"9632",2018-02-06,2018-02-06,23.235,1,"2018-02"
"9633",2018-02-06,2018-02-06,23.24,1,"2018-02"
"9634",2018-02-06,2018-02-06,23.73,1,"2018-02"
"9635",NA,NA,NA,NA,NA
"9636",2018-02-06,2018-02-06,28.235,1,"2018-02"
"9637",2018-02-06,2018-02-06,29.115,1,"2018-02"
"9638",2018-02-06,2018-02-06,29.99,1,"2018-02"
"9639",2018-02-06,2018-02-06,30.235,1,"2018-02"
"9640",2018-02-06,2018-02-06,29.83,1,"2018-02"
"9641",2018-02-06,2018-02-06,28.99,1,"2018-02"
"9642",2018-02-06,2018-02-06,25.195,1,"2018-02"
"9643",2018-02-06,2018-02-06,25.005,1,"2018-02"
"9644",2018-02-06,2018-02-06,24.165,1,"2018-02"
"9645",2018-02-06,2018-02-06,23.45,1,"2018-02"
"9646",2018-02-06,2018-02-06,21.87,1,"2018-02"
"9647",2018-02-06,2018-02-06,24.205,1,"2018-02"
"9648",2018-02-06,2018-02-06,24.33,1,"2018-02"
"9649",2018-02-07,2018-02-07,26.28,1,"2018-02"
"9650",2018-02-07,2018-02-07,27.98,1,"2018-02"
"9651",2018-02-07,2018-02-07,29.15,1,"2018-02"
"9652",2018-02-07,2018-02-07,28.57,1,"2018-02"
"9653",2018-02-07,2018-02-07,23.92,3,"2018-02"
"9654",2018-02-07,2018-02-07,23.695,1,"2018-02"
"9655",2018-02-07,2018-02-07,23.53,1,"2018-02"
"9656",2018-02-07,2018-02-07,22.855,1,"2018-02"
"9657",2018-02-07,2018-02-07,22.765,1,"2018-02"
"9658",2018-02-07,2018-02-07,22.83,1,"2018-02"
"9659",NA,NA,NA,NA,NA
"9660",2018-02-07,2018-02-07,26.11,1,"2018-02"
"9661",2018-02-07,2018-02-07,28.125,1,"2018-02"
"9662",2018-02-07,2018-02-07,29.58,1,"2018-02"
"9663",2018-02-07,2018-02-07,30.265,1,"2018-02"
"9664",2018-02-07,2018-02-07,30.615,1,"2018-02"
"9665",2018-02-07,2018-02-07,29.9,1,"2018-02"
"9666",NA,NA,NA,NA,NA
"9667",2018-02-07,2018-02-07,24.55,1,"2018-02"
"9668",2018-02-07,2018-02-07,24.565,1,"2018-02"
"9669",2018-02-07,2018-02-07,23.97,1,"2018-02"
"9670",NA,NA,NA,NA,NA
"9671",2018-02-07,2018-02-07,22.69,1,"2018-02"
"9672",2018-02-07,2018-02-07,22.845,1,"2018-02"
"9673",2018-02-08,2018-02-08,23.53,1,"2018-02"
"9674",NA,NA,NA,NA,NA
"9675",2018-02-08,2018-02-08,25.5,1,"2018-02"
"9676",2018-02-08,2018-02-08,27.72,1,"2018-02"
"9677",2018-02-08,2018-02-08,26.97,1,"2018-02"
"9678",2018-02-08,2018-02-08,25.53,1,"2018-02"
"9679",2018-02-08,2018-02-08,24.69,1,"2018-02"
"9680",2018-02-08,2018-02-08,22.76,1,"2018-02"
"9681",2018-02-08,2018-02-08,22.89,1,"2018-02"
"9682",2018-02-08,2018-02-08,21.95,1,"2018-02"
"9683",2018-02-08,2018-02-08,22.58,1,"2018-02"
"9684",2018-02-08,2018-02-08,23.72,1,"2018-02"
"9685",2018-02-08,2018-02-08,26.56,1,"2018-02"
"9686",2018-02-08,2018-02-08,27.8,1,"2018-02"
"9687",2018-02-08,2018-02-08,30.065,1,"2018-02"
"9688",2018-02-08,2018-02-08,30.58,1,"2018-02"
"9689",2018-02-08,2018-02-08,30.9,1,"2018-02"
"9690",2018-02-08,2018-02-08,30.06,1,"2018-02"
"9691",NA,NA,NA,NA,NA
"9692",2018-02-08,2018-02-08,24.38,1,"2018-02"
"9693",2018-02-08,2018-02-08,23.64,1,"2018-02"
"9694",2018-02-08,2018-02-08,22.57,1,"2018-02"
"9695",2018-02-08,2018-02-08,21.57,1,"2018-02"
"9696",2018-02-08,2018-02-08,20.98,1,"2018-02"
"9697",2018-02-09,2018-02-09,21.125,1,"2018-02"
"9698",2018-02-09,2018-02-09,22.28,1,"2018-02"
"9699",NA,NA,NA,NA,NA
"9700",2018-02-09,2018-02-09,25.29,1,"2018-02"
"9701",2018-02-09,2018-02-09,27.195,1,"2018-02"
"9702",2018-02-09,2018-02-09,28.745,1,"2018-02"
"9703",2018-02-09,2018-02-09,29.54,1,"2018-02"
"9704",2018-02-09,2018-02-09,28.495,1,"2018-02"
"9705",2018-02-09,2018-02-09,26.63,3,"2018-02"
"9706",2018-02-09,2018-02-09,23.38,1,"2018-02"
"9707",2018-02-09,2018-02-09,23.465,1,"2018-02"
"9708",2018-02-09,2018-02-09,24.99,1,"2018-02"
"9709",2018-02-09,2018-02-09,24.68,1,"2018-02"
"9710",2018-02-09,2018-02-09,27.945,1,"2018-02"
"9711",2018-02-09,2018-02-09,29.345,1,"2018-02"
"9712",2018-02-09,2018-02-09,29.865,1,"2018-02"
"9713",2018-02-09,2018-02-09,30.73,1,"2018-02"
"9714",2018-02-09,2018-02-09,30.695,1,"2018-02"
"9715",2018-02-09,2018-02-09,30.31,1,"2018-02"
"9716",NA,NA,NA,NA,NA
"9717",2018-02-09,2018-02-09,24.245,1,"2018-02"
"9718",2018-02-09,2018-02-09,23.6,1,"2018-02"
"9719",2018-02-09,2018-02-09,23,1,"2018-02"
"9720",2018-02-09,2018-02-09,21.285,1,"2018-02"
"9721",2018-02-10,2018-02-10,21.32,1,"2018-02"
"9722",2018-02-10,2018-02-10,21.52,1,"2018-02"
"9723",NA,NA,NA,NA,NA
"9724",NA,NA,NA,NA,NA
"9725",2018-02-10,2018-02-10,27.51,3,"2018-02"
"9726",2018-02-10,2018-02-10,27.985,1,"2018-02"
"9727",2018-02-10,2018-02-10,29.45,1,"2018-02"
"9728",2018-02-10,2018-02-10,29.86,1,"2018-02"
"9729",2018-02-10,2018-02-10,29.635,1,"2018-02"
"9730",2018-02-10,2018-02-10,28.015,1,"2018-02"
"9731",2018-02-10,2018-02-10,27.155,1,"2018-02"
"9732",2018-02-10,2018-02-10,24.835,1,"2018-02"
"9733",2018-02-10,2018-02-10,26.075,1,"2018-02"
"9734",2018-02-10,2018-02-10,25.93,1,"2018-02"
"9735",2018-02-10,2018-02-10,27.015,1,"2018-02"
"9736",2018-02-10,2018-02-10,28.395,1,"2018-02"
"9737",2018-02-10,2018-02-10,29.895,1,"2018-02"
"9738",2018-02-10,2018-02-10,30.545,1,"2018-02"
"9739",2018-02-10,2018-02-10,30.505,1,"2018-02"
"9740",2018-02-10,2018-02-10,29.66,1,"2018-02"
"9741",2018-02-10,2018-02-10,25.65,1,"2018-02"
"9742",2018-02-10,2018-02-10,24.26,1,"2018-02"
"9743",2018-02-10,2018-02-10,24.285,1,"2018-02"
"9744",2018-02-10,2018-02-10,23.92,1,"2018-02"
"9745",2018-02-11,2018-02-11,23.415,1,"2018-02"
"9746",2018-02-11,2018-02-11,23.305,1,"2018-02"
"9747",2018-02-11,2018-02-11,23.525,1,"2018-02"
"9748",2018-02-11,2018-02-11,23.95,1,"2018-02"
"9749",2018-02-11,2018-02-11,26.02,1,"2018-02"
"9750",2018-02-11,2018-02-11,28.415,1,"2018-02"
"9751",2018-02-11,2018-02-11,28.555,1,"2018-02"
"9752",2018-02-11,2018-02-11,28.855,1,"2018-02"
"9753",2018-02-11,2018-02-11,29.935,1,"2018-02"
"9754",2018-02-11,2018-02-11,29.42,1,"2018-02"
"9755",2018-02-11,2018-02-11,28.15,1,"2018-02"
"9756",2018-02-11,2018-02-11,25.99,1,"2018-02"
"9757",2018-02-11,2018-02-11,24.45,1,"2018-02"
"9758",2018-02-11,2018-02-11,24.89,1,"2018-02"
"9759",2018-02-11,2018-02-11,26.01,1,"2018-02"
"9760",2018-02-11,2018-02-11,28.5,3,"2018-02"
"9761",2018-02-11,2018-02-11,28.735,1,"2018-02"
"9762",2018-02-11,2018-02-11,30.36,1,"2018-02"
"9763",2018-02-11,2018-02-11,30.645,1,"2018-02"
"9764",2018-02-11,2018-02-11,30.365,1,"2018-02"
"9765",NA,NA,NA,NA,NA
"9766",2018-02-11,2018-02-11,26.36,1,"2018-02"
"9767",2018-02-11,2018-02-11,25.805,1,"2018-02"
"9768",2018-02-11,2018-02-11,25.61,1,"2018-02"
"9769",2018-02-12,2018-02-12,24.74,1,"2018-02"
"9770",2018-02-12,2018-02-12,24.51,1,"2018-02"
"9771",2018-02-12,2018-02-12,24.12,1,"2018-02"
"9772",2018-02-12,2018-02-12,24.465,1,"2018-02"
"9773",NA,NA,NA,NA,NA
"9774",2018-02-12,2018-02-12,27.18,1,"2018-02"
"9775",2018-02-12,2018-02-12,29.1,1,"2018-02"
"9776",2018-02-12,2018-02-12,29.26,1,"2018-02"
"9777",2018-02-12,2018-02-12,29.94,1,"2018-02"
"9778",2018-02-12,2018-02-12,30.435,1,"2018-02"
"9779",2018-02-12,2018-02-12,29.005,1,"2018-02"
"9780",2018-02-12,2018-02-12,26.42,1,"2018-02"
"9781",2018-02-12,2018-02-12,25.8,1,"2018-02"
"9782",2018-02-12,2018-02-12,25.845,1,"2018-02"
"9783",2018-02-12,2018-02-12,26.47,1,"2018-02"
"9784",2018-02-12,2018-02-12,26.52,1,"2018-02"
"9785",2018-02-12,2018-02-12,28.8,1,"2018-02"
"9786",2018-02-12,2018-02-12,29.765,1,"2018-02"
"9787",2018-02-12,2018-02-12,30.525,1,"2018-02"
"9788",2018-02-12,2018-02-12,30.595,1,"2018-02"
"9789",2018-02-12,2018-02-12,30.21,1,"2018-02"
"9790",NA,NA,NA,NA,NA
"9791",2018-02-12,2018-02-12,26.33,1,"2018-02"
"9792",2018-02-12,2018-02-12,26.115,1,"2018-02"
"9793",2018-02-13,2018-02-13,25.92,1,"2018-02"
"9794",NA,NA,NA,NA,NA
"9795",2018-02-13,2018-02-13,24.72,1,"2018-02"
"9796",2018-02-13,2018-02-13,24.64,1,"2018-02"
"9797",2018-02-13,2018-02-13,24.69,1,"2018-02"
"9798",NA,NA,NA,NA,NA
"9799",2018-02-13,2018-02-13,28.565,1,"2018-02"
"9800",2018-02-13,2018-02-13,29.01,1,"2018-02"
"9801",2018-02-13,2018-02-13,29.84,1,"2018-02"
"9802",2018-02-13,2018-02-13,30.15,1,"2018-02"
"9803",2018-02-13,2018-02-13,29.44,1,"2018-02"
"9804",NA,NA,NA,NA,NA
"9805",2018-02-13,2018-02-13,25.88,1,"2018-02"
"9806",2018-02-13,2018-02-13,25.37,1,"2018-02"
"9807",2018-02-13,2018-02-13,25.32,1,"2018-02"
"9808",2018-02-13,2018-02-13,25.435,1,"2018-02"
"9809",NA,NA,NA,NA,NA
"9810",2018-02-13,2018-02-13,28.39,1,"2018-02"
"9811",2018-02-13,2018-02-13,28.935,1,"2018-02"
"9812",2018-02-13,2018-02-13,30.445,1,"2018-02"
"9813",2018-02-13,2018-02-13,30.56,1,"2018-02"
"9814",2018-02-13,2018-02-13,28.775,2,"2018-02"
"9815",2018-02-13,2018-02-13,25.99,1,"2018-02"
"9816",2018-02-13,2018-02-13,26.14,1,"2018-02"
"9817",2018-02-14,2018-02-14,25.535,1,"2018-02"
"9818",2018-02-14,2018-02-14,24.655,1,"2018-02"
"9819",2018-02-14,2018-02-14,23.85,1,"2018-02"
"9820",2018-02-14,2018-02-14,23.34,1,"2018-02"
"9821",2018-02-14,2018-02-14,23.465,1,"2018-02"
"9822",NA,NA,NA,NA,NA
"9823",2018-02-14,2018-02-14,26.785,1,"2018-02"
"9824",2018-02-14,2018-02-14,28.83,1,"2018-02"
"9825",2018-02-14,2018-02-14,29.71,1,"2018-02"
"9826",2018-02-14,2018-02-14,29.69,1,"2018-02"
"9827",2018-02-14,2018-02-14,30.18,1,"2018-02"
"9828",2018-02-14,2018-02-14,29.3,1,"2018-02"
"9829",2018-02-14,2018-02-14,25.67,1,"2018-02"
"9830",2018-02-14,2018-02-14,25.38,1,"2018-02"
"9831",2018-02-14,2018-02-14,25.275,1,"2018-02"
"9832",2018-02-14,2018-02-14,25.45,1,"2018-02"
"9833",NA,NA,NA,NA,NA
"9834",2018-02-14,2018-02-14,29.28,2,"2018-02"
"9835",2018-02-14,2018-02-14,29.18,1,"2018-02"
"9836",2018-02-14,2018-02-14,30.585,1,"2018-02"
"9837",2018-02-14,2018-02-14,30.59,1,"2018-02"
"9838",2018-02-14,2018-02-14,30.52,1,"2018-02"
"9839",NA,NA,NA,NA,NA
"9840",2018-02-14,2018-02-14,26.47,1,"2018-02"
"9841",2018-02-15,2018-02-15,25.975,1,"2018-02"
"9842",2018-02-15,2018-02-15,25.955,1,"2018-02"
"9843",NA,NA,NA,NA,NA
"9844",2018-02-15,2018-02-15,23.61,1,"2018-02"
"9845",2018-02-15,2018-02-15,23.93,1,"2018-02"
"9846",2018-02-15,2018-02-15,24.07,1,"2018-02"
"9847",NA,NA,NA,NA,NA
"9848",2018-02-15,2018-02-15,27.96,1,"2018-02"
"9849",2018-02-15,2018-02-15,29.69,1,"2018-02"
"9850",2018-02-15,2018-02-15,29.685,1,"2018-02"
"9851",2018-02-15,2018-02-15,30.25,1,"2018-02"
"9852",2018-02-15,2018-02-15,29.895,1,"2018-02"
"9853",NA,NA,NA,NA,NA
"9854",2018-02-15,2018-02-15,25.515,1,"2018-02"
"9855",2018-02-15,2018-02-15,25.47,1,"2018-02"
"9856",2018-02-15,2018-02-15,25.4,1,"2018-02"
"9857",2018-02-15,2018-02-15,25.49,1,"2018-02"
"9858",NA,NA,NA,NA,NA
"9859",NA,NA,NA,NA,NA
"9860",2018-02-15,2018-02-15,29.94,1,"2018-02"
"9861",2018-02-15,2018-02-15,29.78,1,"2018-02"
"9862",2018-02-15,2018-02-15,30.55,1,"2018-02"
"9863",2018-02-15,2018-02-15,29.79,1,"2018-02"
"9864",2018-02-15,2018-02-15,26.44,1,"2018-02"
"9865",2018-02-16,2018-02-16,25.99,1,"2018-02"
"9866",2018-02-16,2018-02-16,25.765,1,"2018-02"
"9867",2018-02-16,2018-02-16,25.58,1,"2018-02"
"9868",2018-02-16,2018-02-16,23.755,1,"2018-02"
"9869",2018-02-16,2018-02-16,23.51,1,"2018-02"
"9870",2018-02-16,2018-02-16,23.72,1,"2018-02"
"9871",NA,NA,NA,NA,NA
"9872",2018-02-16,2018-02-16,28.7,1,"2018-02"
"9873",2018-02-16,2018-02-16,28.67,1,"2018-02"
"9874",2018-02-16,2018-02-16,30.005,1,"2018-02"
"9875",2018-02-16,2018-02-16,29.94,1,"2018-02"
"9876",2018-02-16,2018-02-16,30.23,1,"2018-02"
"9877",2018-02-16,2018-02-16,29.265,1,"2018-02"
"9878",2018-02-16,2018-02-16,25.36,1,"2018-02"
"9879",2018-02-16,2018-02-16,25.38,1,"2018-02"
"9880",2018-02-16,2018-02-16,25.41,1,"2018-02"
"9881",2018-02-16,2018-02-16,25.385,1,"2018-02"
"9882",2018-02-16,2018-02-16,25.48,1,"2018-02"
"9883",NA,NA,NA,NA,NA
"9884",2018-02-16,2018-02-16,28.99,1,"2018-02"
"9885",2018-02-16,2018-02-16,30.04,1,"2018-02"
"9886",2018-02-16,2018-02-16,30.575,1,"2018-02"
"9887",2018-02-16,2018-02-16,30.27,1,"2018-02"
"9888",2018-02-16,2018-02-16,29.06,1,"2018-02"
"9889",2018-02-17,2018-02-17,26.195,1,"2018-02"
"9890",2018-02-17,2018-02-17,25.725,1,"2018-02"
"9891",2018-02-17,2018-02-17,24.965,1,"2018-02"
"9892",NA,NA,NA,NA,NA
"9893",2018-02-17,2018-02-17,22.995,1,"2018-02"
