"","datetime","date","salinity","F_Sal","median","stdev","hi.95","lo.95","month_yr"
"5778",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5779",2017-08-29 19:00:00,2017-08-29,30.631,1,31.294,0.3894740701023,32.0729481402046,30.5150518597954,"2017-08"
"5780",2017-08-29 20:00:00,2017-08-29,30.702,1,31.1845,0.38752682546613,31.9595536509323,30.4059067428175,"2017-08"
"5781",2017-08-29 21:00:00,2017-08-29,30.848,1,30.786,0.329372617860213,31.4447452357204,30.1272547642796,"2017-08"
"5782",2017-08-29 22:00:00,2017-08-29,30.7785,1,30.76625,0.19780236612416,31.1618547322483,30.3702042362431,"2017-08"
"5783",2017-08-29 23:00:00,2017-08-29,30.74,1,30.7635,0.144957144418441,31.0534142888369,30.4735857111631,"2017-08"
"5784",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5785",2017-08-30 01:00:00,2017-08-30,31.497,1,31.17175,0.341398195904275,31.8578941119957,30.4856058880043,"2017-08"
"5786",2017-08-30 02:00:00,2017-08-30,31.497,1,31.497,0.306651190945528,32.1103023818911,30.8836976181089,"2017-08"
"5787",2017-08-30 03:00:00,2017-08-30,31.497,3,31.497,0.0575913098857719,31.6121826197715,31.3818173802285,"2017-08"
"5788",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5789",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5790",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5791",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5792",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5793",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5794",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5795",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5796",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5797",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5798",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5799",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5800",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5801",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5802",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5803",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5804",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5805",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5806",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5807",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5808",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5809",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5810",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5811",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5812",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5813",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5814",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5815",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5816",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5817",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5818",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5819",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5820",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5821",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5822",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5823",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5824",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5825",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5826",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5827",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5828",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5829",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5830",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5831",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5832",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5833",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5834",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5835",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5836",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5837",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5838",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5839",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5840",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5841",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5842",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5843",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5844",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5845",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5846",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5847",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5848",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5849",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5850",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5851",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5852",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5853",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5854",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5855",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5856",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5857",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5858",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5859",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5860",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5861",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5862",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5863",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5864",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5865",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5866",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5867",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5868",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5869",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5870",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5871",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5872",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5873",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5874",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5875",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5876",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5877",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5878",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5879",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5880",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5881",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5882",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5883",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5884",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5885",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5886",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5887",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5888",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5889",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5890",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5891",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5892",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5893",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5894",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5895",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5896",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5897",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5898",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5899",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5900",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5901",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5902",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5903",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5904",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5905",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5906",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5907",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5908",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5909",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5910",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5911",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5912",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5913",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5914",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5915",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5916",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5917",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5918",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5919",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5920",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5921",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5922",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5923",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5924",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5925",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5926",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5927",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5928",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5929",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5930",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5931",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5932",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5933",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5934",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5935",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5936",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5937",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5938",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5939",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5940",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5941",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5942",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5943",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5944",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5945",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5946",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5947",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5948",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5949",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5950",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5951",2017-09-05 23:00:00,2017-09-05,30.952,1,31.2845,0.285504006662801,31.8587763651673,30.7102236348327,"2017-09"
"5952",2017-09-06 00:00:00,2017-09-06,30.969,1,30.9535,0.248781042788626,31.4510620855772,30.4559379144227,"2017-09"
"5953",2017-09-06 01:00:00,2017-09-06,30.9535,1,30.946,0.0627028176136633,31.0704056352273,30.8195943647727,"2017-09"
"5954",2017-09-06 02:00:00,2017-09-06,30.948,1,30.951,0.0145487465316099,30.9800974930632,30.9219025069368,"2017-09"
"5955",2017-09-06 03:00:00,2017-09-06,30.757,1,30.935,0.0943713341960825,31.1237426683922,30.7462573316078,"2017-09"
"5956",2017-09-06 04:00:00,2017-09-06,30.666,1,30.877,0.132286690901782,31.1416727975134,30.6123272024866,"2017-09"
"5957",2017-09-06 05:00:00,2017-09-06,31.0155,1,30.793,0.132264360186612,31.0617946293664,30.5296821200634,"2017-09"
"5958",2017-09-06 06:00:00,2017-09-06,31.0425,1,30.793,0.161007706632647,31.1150154132653,30.4709845867347,"2017-09"
"5959",2017-09-06 07:00:00,2017-09-06,31.1955,1,31.021,0.203914466152171,31.4288289323043,30.5934424903291,"2017-09"
"5960",2017-09-06 08:00:00,2017-09-06,31.2625,1,31.05525,0.197100344699576,31.4494506893991,30.6610493106008,"2017-09"
"5961",2017-09-06 09:00:00,2017-09-06,31.2845,1,31.20825,0.105751839658935,31.4197536793179,30.9967463206821,"2017-09"
"5962",2017-09-06 10:00:00,2017-09-06,31.3025,1,31.27825,0.0758167463730808,31.4298834927462,31.1266165072538,"2017-09"
"5963",2017-09-06 11:00:00,2017-09-06,31.302,1,31.28875,0.0238940642662098,31.339552435244,31.2409618714676,"2017-09"
"5964",2017-09-06 12:00:00,2017-09-06,31.299,1,31.299,0.0181827616305336,31.3353655232611,31.2626344767389,"2017-09"
"5965",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5966",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5967",2017-09-06 15:00:00,2017-09-06,29.82,1,30.8495,0.591092981535488,32.031685963071,29.667314036929,"2017-09"
"5968",2017-09-06 16:00:00,2017-09-06,29.833,1,30.597,0.609251349553846,31.821849488501,29.372150511499,"2017-09"
"5969",2017-09-06 17:00:00,2017-09-06,29.9545,1,29.9275,0.439347501065183,30.8061950021304,29.0488049978696,"2017-09"
"5970",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5971",2017-09-06 19:00:00,2017-09-06,30.7895,1,30.1985,0.42466540325796,31.0510481661156,29.3459518338844,"2017-09"
"5972",2017-09-06 20:00:00,2017-09-06,30.7645,1,30.73075,0.380063363441713,31.4908767268834,29.9706232731166,"2017-09"
"5973",2017-09-06 21:00:00,2017-09-06,30.8655,1,30.76275,0.187314308603519,31.137378617207,30.388121382793,"2017-09"
"5974",2017-09-06 22:00:00,2017-09-06,30.908,1,30.7965,0.0578841888240537,30.9122683776481,30.6813873064706,"2017-09"
"5975",2017-09-06 23:00:00,2017-09-06,30.9475,1,30.8675,0.0690444567706564,31.0055889135413,30.7285594927714,"2017-09"
"5976",2017-09-07 00:00:00,2017-09-07,30.9955,1,30.92575,0.0637981759876406,31.0450599149719,30.7981536480247,"2017-09"
"5977",2017-09-07 01:00:00,2017-09-07,30.964,1,30.94825,0.0438041808856328,31.0365140184518,30.8606416382287,"2017-09"
"5978",2017-09-07 02:00:00,2017-09-07,30.9405,1,30.964,0.025037778815853,31.0140755576317,30.9139244423683,"2017-09"
"5979",2017-09-07 03:00:00,2017-09-07,30.917,1,30.964,0.0273598878202823,31.0187197756406,30.9092802243594,"2017-09"
"5980",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5981",2017-09-07 05:00:00,2017-09-07,30.6125,1,30.817,0.1328392450393,31.0826784900786,30.5513215099214,"2017-09"
"5982",2017-09-07 06:00:00,2017-09-07,30.8735,1,30.767,0.123661135268046,31.0143222705361,30.5196777294639,"2017-09"
"5983",2017-09-07 07:00:00,2017-09-07,31.057,1,30.767,0.157999440115853,31.0829988802317,30.4510011197683,"2017-09"
"5984",2017-09-07 08:00:00,2017-09-07,31.2345,1,30.9965,0.246631507763857,31.4897630155277,30.5032369844723,"2017-09"
"5985",2017-09-07 09:00:00,2017-09-07,31.228,1,31.06575,0.2198357453591,31.5336579239935,30.6260785092818,"2017-09"
"5986",2017-09-07 10:00:00,2017-09-07,31.2375,1,31.22875,0.0898761143876007,31.4085022287752,31.0489977712248,"2017-09"
"5987",2017-09-07 11:00:00,2017-09-07,31.258,1,31.234,0.037182807183438,31.3083656143669,31.1596343856331,"2017-09"
"5988",2017-09-07 12:00:00,2017-09-07,31.258,1,31.23875,0.0135340253706018,31.2658473678522,31.2122453358144,"2017-09"
"5989",2017-09-07 13:00:00,2017-09-07,31.252,1,31.257,0.0120822980940267,31.2811645961881,31.2328354038119,"2017-09"
"5990",2017-09-07 14:00:00,2017-09-07,31.249,1,31.257,0.00890613577675812,31.2748122715535,31.2391877284465,"2017-09"
"5991",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5992",2017-09-07 16:00:00,2017-09-07,30.064,1,30.921,0.523588612611476,31.968177225223,29.873822774777,"2017-09"
"5993",2017-09-07 17:00:00,2017-09-07,30.1305,1,30.56475,0.51341013464142,31.5915702692828,29.5379297307172,"2017-09"
"5994",2017-09-07 18:00:00,2017-09-07,30.4,1,30.136,0.356936319106694,30.8498726382134,29.4221273617866,"2017-09"
"5995",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5996",2017-09-07 20:00:00,2017-09-07,30.829,1,30.59175,0.323582775717608,31.2389155514352,29.9445844485648,"2017-09"
"5997",2017-09-07 21:00:00,2017-09-07,30.8335,1,30.7895,0.273660998131525,31.3281451868311,30.242178003737,"2017-09"
"5998",2017-09-07 22:00:00,2017-09-07,30.863,1,30.829,0.0777754781406064,30.9845509562812,30.6734490437188,"2017-09"
"5999",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6000",2017-09-08 00:00:00,2017-09-08,30.998,1,30.892,0.0727810908099572,31.0389441809249,30.7450558190751,"2017-09"
"6001",2017-09-08 01:00:00,2017-09-08,30.9895,1,30.9915,0.0628722812145915,31.1129708476346,30.8657554375708,"2017-09"
"6002",2017-09-08 02:00:00,2017-09-08,30.9695,1,30.993,0.0332032834704681,31.0594065669409,30.9265934330591,"2017-09"
"6003",2017-09-08 03:00:00,2017-09-08,30.8775,1,30.98875,0.0626484118304966,31.1134123468098,30.863453176339,"2017-09"
"6004",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6005",2017-09-08 05:00:00,2017-09-08,30.549,1,30.826,0.159892221311412,31.1468736226649,30.5062155573772,"2017-09"
"6006",2017-09-08 06:00:00,2017-09-08,30.4635,1,30.6595,0.169778492271548,30.9994687149885,30.3195312850115,"2017-09"
"6007",2017-09-08 07:00:00,2017-09-08,30.852,1,30.587,0.148326819937665,30.8836536398753,30.2903463601247,"2017-09"
"6008",2017-09-08 08:00:00,2017-09-08,30.918,1,30.587,0.16659007727399,30.920180154548,30.253819845452,"2017-09"
"6009",2017-09-08 09:00:00,2017-09-08,31.0455,1,30.85575,0.229113828521142,31.322654301175,30.3895139703389,"2017-09"
"6010",2017-09-08 10:00:00,2017-09-08,31.0125,1,30.98425,0.166111542065966,31.3095659384241,30.6520269158681,"2017-09"
"6011",2017-09-08 11:00:00,2017-09-08,31.0505,1,31.02125,0.0675738213896016,31.1563976427792,30.8861023572208,"2017-09"
"6012",2017-09-08 12:00:00,2017-09-08,31.052,1,31.048,0.0213904990533295,31.0913215401009,31.0052623470156,"2017-09"
"6013",2017-09-08 13:00:00,2017-09-08,31.067,1,31.05075,0.0184580992945318,31.0876661985891,31.0136990802519,"2017-09"
"6014",2017-09-08 14:00:00,2017-09-08,31.031,1,31.0515,0.0171253920567503,31.0857507841135,31.0172492158865,"2017-09"
"6015",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6016",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6017",2017-09-08 17:00:00,2017-09-08,30.113,1,30.405,0.485319811429901,31.3756396228598,29.4343603771402,"2017-09"
"6018",2017-09-08 18:00:00,2017-09-08,30.1145,1,30.11275,0.398968140897532,30.9106862817951,29.3148137182049,"2017-09"
"6019",2017-09-08 19:00:00,2017-09-08,30.4255,1,30.1115,0.271500848444478,30.654501696889,29.568498303111,"2017-09"
"6020",2017-09-08 20:00:00,2017-09-08,30.863,1,30.27225,0.336691299261862,30.9456325985237,29.5988674014763,"2017-09"
"6021",2017-09-08 21:00:00,2017-09-08,30.86,1,30.6995,0.325000879890689,31.3490303964125,30.0494982402186,"2017-09"
"6022",2017-09-08 22:00:00,2017-09-08,30.86,1,30.845,0.225388948087757,31.2957778961755,30.3942221038245,"2017-09"
"6023",2017-09-08 23:00:00,2017-09-08,30.9105,1,30.86,0.0494324994395797,30.9588649988792,30.7611350011208,"2017-09"
"6024",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6025",2017-09-09 01:00:00,2017-09-09,30.998,1,30.9205,0.0609244961470285,31.0431305583701,30.7978694416299,"2017-09"
"6026",2017-09-09 02:00:00,2017-09-09,30.943,1,30.9735,0.0537402929839682,31.0752293409579,30.8660194140321,"2017-09"
"6027",2017-09-09 03:00:00,2017-09-09,30.928,1,30.9735,0.0341049489724513,31.0417098979449,30.9052901020551,"2017-09"
"6028",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6029",2017-09-09 05:00:00,2017-09-09,30.454,1,30.92275,0.254045253799149,31.4301466960744,30.412127339599,"2017-09"
"6030",2017-09-09 06:00:00,2017-09-09,30.3645,1,30.4595,0.240833684082362,30.9411673681647,29.9838762483798,"2017-09"
"6031",2017-09-09 07:00:00,2017-09-09,30.3495,1,30.41175,0.177024315665216,30.7657986313304,30.0577013686696,"2017-09"
"6032",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6033",2017-09-09 09:00:00,2017-09-09,31.0135,1,30.61825,0.290263548769008,31.198777097538,30.037722902462,"2017-09"
"6034",2017-09-09 10:00:00,2017-09-09,31.013,1,30.90625,0.287707396305182,31.4746513098127,30.3308352073896,"2017-09"
"6035",2017-09-09 11:00:00,2017-09-09,31.0405,1,31.0085,0.162105090348859,31.3327101806977,30.6842898193023,"2017-09"
"6036",2017-09-09 12:00:00,2017-09-09,31.0645,1,31.022,0.0400909793872851,31.1021819587746,30.9418180412254,"2017-09"
"6037",2017-09-09 13:00:00,2017-09-09,31.069,1,31.04325,0.0238118106043664,31.0915496953482,30.9951623623828,"2017-09"
"6038",2017-09-09 14:00:00,2017-09-09,31.066,1,31.065,0.0180366466871215,31.1010732933742,31.0289267066258,"2017-09"
"6039",2017-09-09 15:00:00,2017-09-09,31.058,1,31.066,0.00841971891850688,31.082839437837,31.049160562163,"2017-09"
"6040",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6041",2017-09-09 17:00:00,2017-09-09,30.083,1,30.78625,0.398276938028631,31.5828038760573,29.9896961239427,"2017-09"
"6042",2017-09-09 18:00:00,2017-09-09,30.16,1,30.49375,0.405600922945012,31.3063022208928,29.6811977791072,"2017-09"
"6043",2017-09-09 19:00:00,2017-09-09,30.289,1,30.213,0.310706255475555,30.8344125109511,29.5915874890489,"2017-09"
"6044",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6045",2017-09-09 21:00:00,2017-09-09,30.944,1,30.6045,0.32589483910281,31.2590365477249,29.9499634522751,"2017-09"
"6046",2017-09-09 22:00:00,2017-09-09,30.941,1,30.77425,0.29373872021319,31.3617274404264,30.1867725595736,"2017-09"
"6047",2017-09-09 23:00:00,2017-09-09,30.957,1,30.9345,0.118206957215914,31.1709139144318,30.6980860855682,"2017-09"
"6048",2017-09-10 00:00:00,2017-09-10,31.108,1,30.9445,0.084914376180075,31.1143287523601,30.7746712476398,"2017-09"
"6049",2017-09-10 01:00:00,2017-09-10,31.148,1,31.02725,0.0880964914945924,31.2034429829892,30.8510570170108,"2017-09"
"6050",2017-09-10 02:00:00,2017-09-10,31.1345,1,31.11475,0.0825127436982732,31.2725147345181,30.9497245126035,"2017-09"
"6051",2017-09-10 03:00:00,2017-09-10,31.087,1,31.115,0.0445969938129666,31.2041939876259,31.0258060123741,"2017-09"
"6052",2017-09-10 04:00:00,2017-09-10,31.059,1,31.115,0.0289001818821352,31.1728003637643,31.0571996362357,"2017-09"
"6053",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6054",2017-09-10 06:00:00,2017-09-10,30.017,1,30.854,0.48684145197279,31.8276829039456,29.8803170960544,"2017-09"
"6055",2017-09-10 07:00:00,2017-09-10,30.197,1,30.137,0.453461462652823,31.0439229253056,29.2863113131646,"2017-09"
"6056",2017-09-10 08:00:00,2017-09-10,30.231,1,30.1215,0.303305396360728,30.7281107927215,29.5148892072785,"2017-09"
"6057",2017-09-10 09:00:00,2017-09-10,30.837,1,30.228,0.337263539197161,30.9025270783943,29.5487464541117,"2017-09"
"6058",2017-09-10 10:00:00,2017-09-10,30.843,1,30.435,0.342326176653262,31.1196523533065,29.7503476466935,"2017-09"
"6059",2017-09-10 11:00:00,2017-09-10,30.8685,1,30.82325,0.256362766102483,31.335975532205,30.310524467795,"2017-09"
"6060",2017-09-10 12:00:00,2017-09-10,30.982,1,30.837,0.161664768690947,31.1603295373819,30.5136704626181,"2017-09"
"6061",2017-09-10 13:00:00,2017-09-10,31.042,1,30.9365,0.0832771092382348,31.1030542184765,30.7699457815235,"2017-09"
"6062",2017-09-10 14:00:00,2017-09-10,31.041,1,31.00625,0.0822265778556763,31.1608321482692,30.8417968442886,"2017-09"
"6063",2017-09-10 15:00:00,2017-09-10,31.037,1,31.037,0.0427645911521466,31.1225291823043,30.9514708176957,"2017-09"
"6064",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6065",2017-09-10 17:00:00,2017-09-10,30.5985,1,30.98575,0.212161391894813,31.4100727837896,30.5614272162104,"2017-09"
"6066",2017-09-10 18:00:00,2017-09-10,30.421,1,30.69,0.246748158749268,31.1834963174985,30.1965036825015,"2017-09"
"6067",2017-09-10 19:00:00,2017-09-10,30.38,1,30.56925,0.227916825310458,31.0250836506209,30.1101234927294,"2017-09"
"6068",2017-09-10 20:00:00,2017-09-10,30.516,1,30.4705,0.158165208985204,30.7868304179704,30.1541695820296,"2017-09"
"6069",2017-09-10 21:00:00,2017-09-10,30.797,1,30.4955,0.168443667826277,30.8323873356526,30.1510586178231,"2017-09"
"6070",2017-09-10 22:00:00,2017-09-10,30.972,1,30.7565,0.243407874753137,31.2433157495063,30.2696842504937,"2017-09"
"6071",2017-09-10 23:00:00,2017-09-10,31.023,1,30.84225,0.228987670825427,31.3016835157487,30.3842746583491,"2017-09"
"6072",2017-09-11 00:00:00,2017-09-11,31.132,1,30.9685,0.123249007901557,31.2306364681004,30.7390019841969,"2017-09"
"6073",2017-09-11 01:00:00,2017-09-11,31.228,1,31.02625,0.112451084720832,31.2522260305647,30.8013478305583,"2017-09"
"6074",2017-09-11 02:00:00,2017-09-11,31.272,1,31.1705,0.111195768352823,31.3929174125683,30.9480825874317,"2017-09"
"6075",2017-09-11 03:00:00,2017-09-11,31.25,1,31.23,0.0766509006178755,31.3833018012358,31.0766981987642,"2017-09"
"6076",2017-09-11 04:00:00,2017-09-11,31.233,1,31.25,0.0362399322889499,31.3224798645779,31.1775201354221,"2017-09"
"6077",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6078",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6079",2017-09-11 07:00:00,2017-09-11,29.846,1,30.57925,0.527528477044202,31.6343069540884,29.5241930459116,"2017-09"
"6080",2017-09-11 08:00:00,2017-09-11,29.8995,1,30.17475,0.478782942132856,31.1323158842657,29.2269705867522,"2017-09"
"6081",2017-09-11 09:00:00,2017-09-11,29.9945,1,29.967,0.278733772854821,30.5244675457096,29.4095324542904,"2017-09"
"6082",2017-09-11 10:00:00,2017-09-11,30.777,1,29.986,0.403904799648985,30.793809599298,29.178190400702,"2017-09"
"6083",2017-09-11 11:00:00,2017-09-11,30.7955,1,30.38525,0.422665880360174,31.2439542828174,29.5265457171826,"2017-09"
"6084",2017-09-11 12:00:00,2017-09-11,30.8315,1,30.75475,0.358099718638264,31.4709494372765,30.0385505627235,"2017-09"
"6085",2017-09-11 13:00:00,2017-09-11,30.915,1,30.7885,0.150953568974862,31.0904071379497,30.4865928620503,"2017-09"
